sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: divykaru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.144 | Public IP: 171.61.236.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:29:55 IST Mon Jun 8 2020 | Duration: 1d 1h:00m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 977115056 | Bytes Rx: 1002127857 | IP Addr: 10.149.233.144 | Public IP: 171.61.236.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:29:55 IST Mon Jun 8 2020 | Duration: 1d 1h:00m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 977115056 | Bytes Rx: 1002127857 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139344 | Audit Session ID: 0a95072a220500005eddd3db | Security Group Tag: none | EasyVPN: 0 |Session ID: 139344 | Audit Session ID: 0a95072a220500005eddd3db | Security Group Tag: none | EasyVPN: 0 ||
Username: UdSanaga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.164 | Public IP: 223.228.82.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:52:30 IST Tue Jun 9 2020 | Duration: 0h:37m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 14517861 | Bytes Rx: 4076590 | IP Addr: 10.149.232.164 | Public IP: 223.228.82.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:52:30 IST Tue Jun 9 2020 | Duration: 0h:37m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 14517861 | Bytes Rx: 4076590 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141876 | Audit Session ID: 0a95072a22a340005edf2aa6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141876 | Audit Session ID: 0a95072a22a340005edf2aa6 | Security Group Tag: none | EasyVPN: 0 ||
Username: arumaana | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.13 | Public IP: 157.51.101.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:53:21 IST Tue Jun 9 2020 | Duration: 0h:37m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 34529550 | Bytes Rx: 4294709 | IP Addr: 10.149.233.13 | Public IP: 157.51.101.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:53:21 IST Tue Jun 9 2020 | Duration: 0h:37m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 34529550 | Bytes Rx: 4294709 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141879 | Audit Session ID: 0a95072a22a370005edf2ad9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141879 | Audit Session ID: 0a95072a22a370005edf2ad9 | Security Group Tag: none | EasyVPN: 0 ||
Username: srganesa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.47 | Public IP: 49.207.138.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:53:26 IST Tue Jun 9 2020 | Duration: 0h:36m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 19459781 | Bytes Rx: 4148373 | IP Addr: 10.149.233.47 | Public IP: 49.207.138.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:53:26 IST Tue Jun 9 2020 | Duration: 0h:36m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 19459781 | Bytes Rx: 4148373 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141881 | Audit Session ID: 0a95072a22a390005edf2ade | Security Group Tag: none | EasyVPN: 0 |Session ID: 141881 | Audit Session ID: 0a95072a22a390005edf2ade | Security Group Tag: none | EasyVPN: 0 ||
Username: akarmur | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.75 | Public IP: 157.32.51.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:53:42 IST Tue Jun 9 2020 | Duration: 0h:36m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 48946118 | Bytes Rx: 11321345 | IP Addr: 10.149.233.75 | Public IP: 157.32.51.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:53:42 IST Tue Jun 9 2020 | Duration: 0h:36m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 48946118 | Bytes Rx: 11321345 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141883 | Audit Session ID: 0a95072a22a3b0005edf2aee | Security Group Tag: none | EasyVPN: 0 |Session ID: 141883 | Audit Session ID: 0a95072a22a3b0005edf2aee | Security Group Tag: none | EasyVPN: 0 ||
Username: yuvnagar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.231 | Public IP: 157.51.225.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:54:33 IST Tue Jun 9 2020 | Duration: 0h:35m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 287011580 | Bytes Rx: 11130407 | IP Addr: 10.149.232.231 | Public IP: 157.51.225.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:54:33 IST Tue Jun 9 2020 | Duration: 0h:35m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 287011580 | Bytes Rx: 11130407 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141884 | Audit Session ID: 0a95072a22a3c0005edf2b21 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141884 | Audit Session ID: 0a95072a22a3c0005edf2b21 | Security Group Tag: none | EasyVPN: 0 ||
Username: laksnara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.236 | Public IP: 157.46.24.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:46 IST Tue Jun 9 2020 | Duration: 0h:34m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 127024678 | Bytes Rx: 15159854 | IP Addr: 10.149.233.236 | Public IP: 157.46.24.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:46 IST Tue Jun 9 2020 | Duration: 0h:34m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 127024678 | Bytes Rx: 15159854 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141886 | Audit Session ID: 0a95072a22a3e0005edf2b6a | Security Group Tag: none | EasyVPN: 0 |Session ID: 141886 | Audit Session ID: 0a95072a22a3e0005edf2b6a | Security Group Tag: none | EasyVPN: 0 ||
Username: PSPalani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.25 | Public IP: 157.50.248.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:56:29 IST Tue Jun 9 2020 | Duration: 0h:33m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 14782453 | Bytes Rx: 4338808 | IP Addr: 10.149.232.25 | Public IP: 157.50.248.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:56:29 IST Tue Jun 9 2020 | Duration: 0h:33m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 14782453 | Bytes Rx: 4338808 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141887 | Audit Session ID: 0a95072a22a3f0005edf2b95 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141887 | Audit Session ID: 0a95072a22a3f0005edf2b95 | Security Group Tag: none | EasyVPN: 0 ||
Username: goutraja | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.173 | Public IP: 122.164.166.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:56:57 IST Tue Jun 9 2020 | Duration: 0h:33m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 2508341 | Bytes Rx: 2060860 | IP Addr: 10.149.232.173 | Public IP: 122.164.166.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:56:57 IST Tue Jun 9 2020 | Duration: 0h:33m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 2508341 | Bytes Rx: 2060860 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141888 | Audit Session ID: 0a95072a22a400005edf2bb1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141888 | Audit Session ID: 0a95072a22a400005edf2bb1 | Security Group Tag: none | EasyVPN: 0 ||
Username: ganeshrv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.19 | Public IP: 106.201.185.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:10 IST Tue Jun 9 2020 | Duration: 0h:33m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 273118661 | Bytes Rx: 19799677 | IP Addr: 10.149.232.19 | Public IP: 106.201.185.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:10 IST Tue Jun 9 2020 | Duration: 0h:33m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 273118661 | Bytes Rx: 19799677 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141890 | Audit Session ID: 0a95072a22a420005edf2bbe | Security Group Tag: none | EasyVPN: 0 |Session ID: 141890 | Audit Session ID: 0a95072a22a420005edf2bbe | Security Group Tag: none | EasyVPN: 0 ||
Username: vinbodug | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.236 | Public IP: 223.196.168.22 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:57:15 IST Tue Jun 9 2020 | Duration: 0h:33m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 22558250 | Bytes Rx: 9405433 | IP Addr: 10.149.232.236 | Public IP: 223.196.168.22 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:57:15 IST Tue Jun 9 2020 | Duration: 0h:33m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 22558250 | Bytes Rx: 9405433 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141893 | Audit Session ID: 0a95072a22a450005edf2bc3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141893 | Audit Session ID: 0a95072a22a450005edf2bc3 | Security Group Tag: none | EasyVPN: 0 ||
Username: BGanesan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.223 | Public IP: 182.65.52.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:19 IST Tue Jun 9 2020 | Duration: 0h:33m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 38970290 | Bytes Rx: 6865666 | IP Addr: 10.149.232.223 | Public IP: 182.65.52.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:19 IST Tue Jun 9 2020 | Duration: 0h:33m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 38970290 | Bytes Rx: 6865666 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141894 | Audit Session ID: 0a95072a22a460005edf2bc7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141894 | Audit Session ID: 0a95072a22a460005edf2bc7 | Security Group Tag: none | EasyVPN: 0 ||
Username: SMaranna | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.242 | Public IP: 157.50.118.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:22 IST Tue Jun 9 2020 | Duration: 0h:33m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 27986252 | Bytes Rx: 12729263 | IP Addr: 10.149.232.242 | Public IP: 157.50.118.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:22 IST Tue Jun 9 2020 | Duration: 0h:33m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 27986252 | Bytes Rx: 12729263 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141895 | Audit Session ID: 0a95072a22a470005edf2bca | Security Group Tag: none | EasyVPN: 0 |Session ID: 141895 | Audit Session ID: 0a95072a22a470005edf2bca | Security Group Tag: none | EasyVPN: 0 ||
Username: JoneP | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.190 | Public IP: 157.51.103.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:30 IST Tue Jun 9 2020 | Duration: 0h:32m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 19733116 | Bytes Rx: 7685658 | IP Addr: 10.149.232.190 | Public IP: 157.51.103.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:30 IST Tue Jun 9 2020 | Duration: 0h:32m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 19733116 | Bytes Rx: 7685658 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141896 | Audit Session ID: 0a95072a22a480005edf2bd2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141896 | Audit Session ID: 0a95072a22a480005edf2bd2 | Security Group Tag: none | EasyVPN: 0 ||
Username: r.ashok | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.234 | Public IP: 1.39.150.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:15 IST Tue Jun 9 2020 | Duration: 0h:32m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 277654768 | Bytes Rx: 23295585 | IP Addr: 10.149.233.234 | Public IP: 1.39.150.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:15 IST Tue Jun 9 2020 | Duration: 0h:32m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 277654768 | Bytes Rx: 23295585 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141899 | Audit Session ID: 0a95072a22a4b0005edf2bff | Security Group Tag: none | EasyVPN: 0 |Session ID: 141899 | Audit Session ID: 0a95072a22a4b0005edf2bff | Security Group Tag: none | EasyVPN: 0 ||
Username: hpriya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.201 | Public IP: 106.208.32.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:17 IST Tue Jun 9 2020 | Duration: 0h:32m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 11640730 | Bytes Rx: 6846681 | IP Addr: 10.149.233.201 | Public IP: 106.208.32.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:17 IST Tue Jun 9 2020 | Duration: 0h:32m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 11640730 | Bytes Rx: 6846681 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141900 | Audit Session ID: 0a95072a22a4c0005edf2c01 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141900 | Audit Session ID: 0a95072a22a4c0005edf2c01 | Security Group Tag: none | EasyVPN: 0 ||
Username: bkandru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.224 | Public IP: 223.237.42.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:18 IST Tue Jun 9 2020 | Duration: 0h:32m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 8401524 | Bytes Rx: 3813524 | IP Addr: 10.149.233.224 | Public IP: 223.237.42.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:18 IST Tue Jun 9 2020 | Duration: 0h:32m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 8401524 | Bytes Rx: 3813524 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141901 | Audit Session ID: 0a95072a22a4d0005edf2c02 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141901 | Audit Session ID: 0a95072a22a4d0005edf2c02 | Security Group Tag: none | EasyVPN: 0 ||
Username: karthik.senniappan | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.245 | Public IP: 157.51.215.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:19 IST Tue Jun 9 2020 | Duration: 0h:32m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 62028852 | Bytes Rx: 11789821 | IP Addr: 10.149.232.245 | Public IP: 157.51.215.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:19 IST Tue Jun 9 2020 | Duration: 0h:32m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 62028852 | Bytes Rx: 11789821 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141902 | Audit Session ID: 0a95072a22a4e0005edf2c03 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141902 | Audit Session ID: 0a95072a22a4e0005edf2c03 | Security Group Tag: none | EasyVPN: 0 ||
Username: sramamoo | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.243 | Public IP: 49.206.125.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:22 IST Tue Jun 9 2020 | Duration: 0h:32m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 17047526 | Bytes Rx: 7857646 | IP Addr: 10.149.232.243 | Public IP: 49.206.125.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:22 IST Tue Jun 9 2020 | Duration: 0h:32m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 17047526 | Bytes Rx: 7857646 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141903 | Audit Session ID: 0a95072a22a4f0005edf2c06 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141903 | Audit Session ID: 0a95072a22a4f0005edf2c06 | Security Group Tag: none | EasyVPN: 0 ||
Username: amitjha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.244 | Public IP: 106.220.72.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:31 IST Tue Jun 9 2020 | Duration: 0h:31m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 13705040 | Bytes Rx: 5201734 | IP Addr: 10.149.232.244 | Public IP: 106.220.72.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:31 IST Tue Jun 9 2020 | Duration: 0h:31m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 13705040 | Bytes Rx: 5201734 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141904 | Audit Session ID: 0a95072a22a500005edf2c0f | Security Group Tag: none | EasyVPN: 0 |Session ID: 141904 | Audit Session ID: 0a95072a22a500005edf2c0f | Security Group Tag: none | EasyVPN: 0 ||
Username: mahesh.kasar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.4 | Public IP: 106.220.182.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:49 IST Tue Jun 9 2020 | Duration: 0h:31m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 9561711 | Bytes Rx: 4545601 | IP Addr: 10.149.232.4 | Public IP: 106.220.182.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:49 IST Tue Jun 9 2020 | Duration: 0h:31m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 9561711 | Bytes Rx: 4545601 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141905 | Audit Session ID: 0a95072a22a510005edf2c21 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141905 | Audit Session ID: 0a95072a22a510005edf2c21 | Security Group Tag: none | EasyVPN: 0 ||
