sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: satviswa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.202 | Public IP: 106.203.25.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:12:25 IST Wed Jun 10 2020 | Duration: 14h:47m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 8796581071 | Bytes Rx: 435891156 | IP Addr: 10.149.233.202 | Public IP: 106.203.25.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:12:25 IST Wed Jun 10 2020 | Duration: 14h:47m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 8796581071 | Bytes Rx: 435891156 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145351 | Audit Session ID: 0a95072a237c70005ee0f151 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145351 | Audit Session ID: 0a95072a237c70005ee0f151 | Security Group Tag: none | EasyVPN: 0 ||
Username: MayPawar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.7 | Public IP: 45.127.45.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:34 IST Thu Jun 11 2020 | Duration: 0h:06m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 19876182 | Bytes Rx: 5638943 | IP Addr: 10.149.232.7 | Public IP: 45.127.45.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:34 IST Thu Jun 11 2020 | Duration: 0h:06m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 19876182 | Bytes Rx: 5638943 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146133 | Audit Session ID: 0a95072a23ad50005ee1bfd6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146133 | Audit Session ID: 0a95072a23ad50005ee1bfd6 | Security Group Tag: none | EasyVPN: 0 ||
Username: Gbandaru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.8 | Public IP: 27.6.149.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:37 IST Thu Jun 11 2020 | Duration: 0h:06m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 22232039 | Bytes Rx: 6586796 | IP Addr: 10.149.232.8 | Public IP: 27.6.149.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:37 IST Thu Jun 11 2020 | Duration: 0h:06m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 22232039 | Bytes Rx: 6586796 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146134 | Audit Session ID: 0a95072a23ad60005ee1bfd9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146134 | Audit Session ID: 0a95072a23ad60005ee1bfd9 | Security Group Tag: none | EasyVPN: 0 ||
Username: cjayapau | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.9 | Public IP: 49.37.202.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:37 IST Thu Jun 11 2020 | Duration: 0h:06m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 4891385 | Bytes Rx: 2839926 | IP Addr: 10.149.232.9 | Public IP: 49.37.202.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:37 IST Thu Jun 11 2020 | Duration: 0h:06m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 4891385 | Bytes Rx: 2839926 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146135 | Audit Session ID: 0a95072a23ad70005ee1bfd9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146135 | Audit Session ID: 0a95072a23ad70005ee1bfd9 | Security Group Tag: none | EasyVPN: 0 ||
Username: pv.shank | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.10 | Public IP: 157.51.194.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:50 IST Thu Jun 11 2020 | Duration: 0h:06m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 43590747 | Bytes Rx: 1759565 | IP Addr: 10.149.232.10 | Public IP: 157.51.194.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:50 IST Thu Jun 11 2020 | Duration: 0h:06m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 43590747 | Bytes Rx: 1759565 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146136 | Audit Session ID: 0a95072a23ad80005ee1bfe6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146136 | Audit Session ID: 0a95072a23ad80005ee1bfe6 | Security Group Tag: none | EasyVPN: 0 ||
Username: ryeturi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.13 | Public IP: 157.47.88.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:06 IST Thu Jun 11 2020 | Duration: 0h:06m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 7461361 | Bytes Rx: 3741043 | IP Addr: 10.149.232.13 | Public IP: 157.47.88.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:06 IST Thu Jun 11 2020 | Duration: 0h:06m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 7461361 | Bytes Rx: 3741043 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146137 | Audit Session ID: 0a95072a23ad90005ee1bff6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146137 | Audit Session ID: 0a95072a23ad90005ee1bff6 | Security Group Tag: none | EasyVPN: 0 ||
Username: vinod.vimal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.11 | Public IP: 49.37.194.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:08 IST Thu Jun 11 2020 | Duration: 0h:06m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 5758586 | Bytes Rx: 1793322 | IP Addr: 10.149.232.11 | Public IP: 49.37.194.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:08 IST Thu Jun 11 2020 | Duration: 0h:06m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 5758586 | Bytes Rx: 1793322 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146138 | Audit Session ID: 0a95072a23ada0005ee1bff8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146138 | Audit Session ID: 0a95072a23ada0005ee1bff8 | Security Group Tag: none | EasyVPN: 0 ||
Username: shvaidya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.12 | Public IP: 49.207.53.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:12 IST Thu Jun 11 2020 | Duration: 0h:06m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 966530 | Bytes Rx: 654504 | IP Addr: 10.149.232.12 | Public IP: 49.207.53.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:12 IST Thu Jun 11 2020 | Duration: 0h:06m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 966530 | Bytes Rx: 654504 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146139 | Audit Session ID: 0a95072a23adb0005ee1bffc | Security Group Tag: none | EasyVPN: 0 |Session ID: 146139 | Audit Session ID: 0a95072a23adb0005ee1bffc | Security Group Tag: none | EasyVPN: 0 ||
Username: skramach | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.236 | Public IP: 182.65.51.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:36 IST Thu Jun 11 2020 | Duration: 0h:04m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 9802648 | Bytes Rx: 1941343 | IP Addr: 10.149.233.236 | Public IP: 182.65.51.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:36 IST Thu Jun 11 2020 | Duration: 0h:04m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 9802648 | Bytes Rx: 1941343 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146140 | Audit Session ID: 0a95072a23adc0005ee1c050 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146140 | Audit Session ID: 0a95072a23adc0005ee1c050 | Security Group Tag: none | EasyVPN: 0 ||
Username: RVasani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.14 | Public IP: 27.4.34.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:42 IST Thu Jun 11 2020 | Duration: 0h:04m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 29718524 | Bytes Rx: 4733008 | IP Addr: 10.149.232.14 | Public IP: 27.4.34.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:42 IST Thu Jun 11 2020 | Duration: 0h:04m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 29718524 | Bytes Rx: 4733008 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146141 | Audit Session ID: 0a95072a23add0005ee1c056 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146141 | Audit Session ID: 0a95072a23add0005ee1c056 | Security Group Tag: none | EasyVPN: 0 ||
Username: RPriyang | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.15 | Public IP: 106.208.80.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:48 IST Thu Jun 11 2020 | Duration: 0h:04m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 12477029 | Bytes Rx: 2360691 | IP Addr: 10.149.232.15 | Public IP: 106.208.80.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:48 IST Thu Jun 11 2020 | Duration: 0h:04m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 12477029 | Bytes Rx: 2360691 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146142 | Audit Session ID: 0a95072a23ade0005ee1c05c | Security Group Tag: none | EasyVPN: 0 |Session ID: 146142 | Audit Session ID: 0a95072a23ade0005ee1c05c | Security Group Tag: none | EasyVPN: 0 ||
Username: SAHIRE | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.16 | Public IP: 103.29.157.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:53 IST Thu Jun 11 2020 | Duration: 0h:04m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 1698935 | Bytes Rx: 1788257 | IP Addr: 10.149.232.16 | Public IP: 103.29.157.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:53 IST Thu Jun 11 2020 | Duration: 0h:04m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 1698935 | Bytes Rx: 1788257 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146143 | Audit Session ID: 0a95072a23adf0005ee1c061 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146143 | Audit Session ID: 0a95072a23adf0005ee1c061 | Security Group Tag: none | EasyVPN: 0 ||
Username: harisr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.162 | Public IP: 171.60.238.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:54 IST Thu Jun 11 2020 | Duration: 0h:04m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 7915244 | Bytes Rx: 3554200 | IP Addr: 10.149.232.162 | Public IP: 171.60.238.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:54 IST Thu Jun 11 2020 | Duration: 0h:04m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 7915244 | Bytes Rx: 3554200 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146144 | Audit Session ID: 0a95072a23ae00005ee1c062 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146144 | Audit Session ID: 0a95072a23ae00005ee1c062 | Security Group Tag: none | EasyVPN: 0 ||
Username: rsonayela | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.184 | Public IP: 175.101.18.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:13 IST Thu Jun 11 2020 | Duration: 0h:04m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 14606012 | Bytes Rx: 4026748 | IP Addr: 10.149.232.184 | Public IP: 175.101.18.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:13 IST Thu Jun 11 2020 | Duration: 0h:04m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 14606012 | Bytes Rx: 4026748 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146145 | Audit Session ID: 0a95072a23ae10005ee1c075 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146145 | Audit Session ID: 0a95072a23ae10005ee1c075 | Security Group Tag: none | EasyVPN: 0 ||
Username: BaburajR | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.203 | Public IP: 183.83.155.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:19 IST Thu Jun 11 2020 | Duration: 0h:04m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 4057218 | Bytes Rx: 1075443 | IP Addr: 10.149.232.203 | Public IP: 183.83.155.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:19 IST Thu Jun 11 2020 | Duration: 0h:04m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 4057218 | Bytes Rx: 1075443 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146146 | Audit Session ID: 0a95072a23ae20005ee1c07b | Security Group Tag: none | EasyVPN: 0 |Session ID: 146146 | Audit Session ID: 0a95072a23ae20005ee1c07b | Security Group Tag: none | EasyVPN: 0 ||
Username: vamsik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.201 | Public IP: 160.238.75.138 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:56:27 IST Thu Jun 11 2020 | Duration: 0h:03m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 4282484 | Bytes Rx: 2389226 | IP Addr: 10.149.233.201 | Public IP: 160.238.75.138 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:56:27 IST Thu Jun 11 2020 | Duration: 0h:03m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 4282484 | Bytes Rx: 2389226 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146147 | Audit Session ID: 0a95072a23ae30005ee1c083 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146147 | Audit Session ID: 0a95072a23ae30005ee1c083 | Security Group Tag: none | EasyVPN: 0 ||
Username: bsubbiah | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.219 | Public IP: 42.111.162.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:31 IST Thu Jun 11 2020 | Duration: 0h:03m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 6652976 | Bytes Rx: 1852378 | IP Addr: 10.149.232.219 | Public IP: 42.111.162.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:31 IST Thu Jun 11 2020 | Duration: 0h:03m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 6652976 | Bytes Rx: 1852378 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146148 | Audit Session ID: 0a95072a23ae40005ee1c087 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146148 | Audit Session ID: 0a95072a23ae40005ee1c087 | Security Group Tag: none | EasyVPN: 0 ||
Username: sutaur | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.29 | Public IP: 157.33.146.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:06 IST Thu Jun 11 2020 | Duration: 0h:03m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 5407165 | Bytes Rx: 2901993 | IP Addr: 10.149.233.29 | Public IP: 157.33.146.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:06 IST Thu Jun 11 2020 | Duration: 0h:03m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 5407165 | Bytes Rx: 2901993 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146149 | Audit Session ID: 0a95072a23ae50005ee1c0aa | Security Group Tag: none | EasyVPN: 0 |Session ID: 146149 | Audit Session ID: 0a95072a23ae50005ee1c0aa | Security Group Tag: none | EasyVPN: 0 ||
Username: karavi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.36 | Public IP: 157.50.141.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:12 IST Thu Jun 11 2020 | Duration: 0h:03m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 9851034 | Bytes Rx: 1979551 | IP Addr: 10.149.233.36 | Public IP: 157.50.141.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:12 IST Thu Jun 11 2020 | Duration: 0h:03m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 9851034 | Bytes Rx: 1979551 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146150 | Audit Session ID: 0a95072a23ae60005ee1c0b0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146150 | Audit Session ID: 0a95072a23ae60005ee1c0b0 | Security Group Tag: none | EasyVPN: 0 ||
Username: ABonthal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.172 | Public IP: 49.207.136.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:15 IST Thu Jun 11 2020 | Duration: 0h:03m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 7687734 | Bytes Rx: 2167806 | IP Addr: 10.149.233.172 | Public IP: 49.207.136.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:15 IST Thu Jun 11 2020 | Duration: 0h:03m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 7687734 | Bytes Rx: 2167806 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146151 | Audit Session ID: 0a95072a23ae70005ee1c0b3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146151 | Audit Session ID: 0a95072a23ae70005ee1c0b3 | Security Group Tag: none | EasyVPN: 0 ||
Username: SAndrew | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.106 | Public IP: 106.208.41.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:24 IST Thu Jun 11 2020 | Duration: 0h:03m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 4795334 | Bytes Rx: 1166592 | IP Addr: 10.149.233.106 | Public IP: 106.208.41.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:24 IST Thu Jun 11 2020 | Duration: 0h:03m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 4795334 | Bytes Rx: 1166592 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146152 | Audit Session ID: 0a95072a23ae80005ee1c0bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 146152 | Audit Session ID: 0a95072a23ae80005ee1c0bc | Security Group Tag: none | EasyVPN: 0 ||
