sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: gsomalal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.181 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:28 IST Wed Jun 24 2020 | Duration: 2d 7h:20m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 2718076145 | Bytes Rx: 645171624 | IP Addr: 10.149.234.181 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:28 IST Wed Jun 24 2020 | Duration: 2d 7h:20m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 2718076145 | Bytes Rx: 645171624 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 189086 | Audit Session ID: 0a95072b2e29e0005ef2e0bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 189086 | Audit Session ID: 0a95072b2e29e0005ef2e0bc | Security Group Tag: none | EasyVPN: 0 ||
Username: yuvarajt | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.44 | Public IP: 157.46.63.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:47:56 IST Fri Jun 26 2020 | Duration: 3h:14m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 259760697 | Bytes Rx: 60502825 | IP Addr: 10.149.235.44 | Public IP: 157.46.63.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:47:56 IST Fri Jun 26 2020 | Duration: 3h:14m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 259760697 | Bytes Rx: 60502825 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194935 | Audit Session ID: 0a95072b2f9770005ef5bd44 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194935 | Audit Session ID: 0a95072b2f9770005ef5bd44 | Security Group Tag: none | EasyVPN: 0 ||
Username: srithota | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.133 | Public IP: 157.48.219.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:49:27 IST Fri Jun 26 2020 | Duration: 3h:13m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 78965273 | Bytes Rx: 36637152 | IP Addr: 10.149.234.133 | Public IP: 157.48.219.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:49:27 IST Fri Jun 26 2020 | Duration: 3h:13m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 78965273 | Bytes Rx: 36637152 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194938 | Audit Session ID: 0a95072b2f97a0005ef5bd9f | Security Group Tag: none | EasyVPN: 0 |Session ID: 194938 | Audit Session ID: 0a95072b2f97a0005ef5bd9f | Security Group Tag: none | EasyVPN: 0 ||
Username: amahaboo | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.111 | Public IP: 115.97.65.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:54:09 IST Fri Jun 26 2020 | Duration: 3h:08m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 218032652 | Bytes Rx: 130933209 | IP Addr: 10.149.235.111 | Public IP: 115.97.65.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:54:09 IST Fri Jun 26 2020 | Duration: 3h:08m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 218032652 | Bytes Rx: 130933209 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194944 | Audit Session ID: 0a95072b2f9800005ef5beb9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194944 | Audit Session ID: 0a95072b2f9800005ef5beb9 | Security Group Tag: none | EasyVPN: 0 ||
Username: ropratap | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.175 | Public IP: 223.187.157.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:54:46 IST Fri Jun 26 2020 | Duration: 3h:07m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 65001168 | Bytes Rx: 33893162 | IP Addr: 10.149.235.175 | Public IP: 223.187.157.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:54:46 IST Fri Jun 26 2020 | Duration: 3h:07m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 65001168 | Bytes Rx: 33893162 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194945 | Audit Session ID: 0a95072b2f9810005ef5bede | Security Group Tag: none | EasyVPN: 0 |Session ID: 194945 | Audit Session ID: 0a95072b2f9810005ef5bede | Security Group Tag: none | EasyVPN: 0 ||
Username: vjayakum | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.100 | Public IP: 42.109.131.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:55:30 IST Fri Jun 26 2020 | Duration: 3h:07m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 120476218 | Bytes Rx: 44869458 | IP Addr: 10.149.235.100 | Public IP: 42.109.131.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:55:30 IST Fri Jun 26 2020 | Duration: 3h:07m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 120476218 | Bytes Rx: 44869458 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194947 | Audit Session ID: 0a95072b2f9830005ef5bf0a | Security Group Tag: none | EasyVPN: 0 |Session ID: 194947 | Audit Session ID: 0a95072b2f9830005ef5bf0a | Security Group Tag: none | EasyVPN: 0 ||
Username: kbalan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.87 | Public IP: 157.50.111.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:55:35 IST Fri Jun 26 2020 | Duration: 3h:07m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 130892674 | Bytes Rx: 45628657 | IP Addr: 10.149.243.87 | Public IP: 157.50.111.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:55:35 IST Fri Jun 26 2020 | Duration: 3h:07m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 130892674 | Bytes Rx: 45628657 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194948 | Audit Session ID: 0a95072b2f9840005ef5bf0f | Security Group Tag: none | EasyVPN: 0 |Session ID: 194948 | Audit Session ID: 0a95072b2f9840005ef5bf0f | Security Group Tag: none | EasyVPN: 0 ||
Username: lokumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.186 | Public IP: 49.205.79.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:56:32 IST Fri Jun 26 2020 | Duration: 3h:06m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 405186329 | Bytes Rx: 123832484 | IP Addr: 10.149.234.186 | Public IP: 49.205.79.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:56:32 IST Fri Jun 26 2020 | Duration: 3h:06m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 405186329 | Bytes Rx: 123832484 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194950 | Audit Session ID: 0a95072b2f9860005ef5bf48 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194950 | Audit Session ID: 0a95072b2f9860005ef5bf48 | Security Group Tag: none | EasyVPN: 0 ||
Username: PYogend | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.169 | Public IP: 27.62.67.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:56:33 IST Fri Jun 26 2020 | Duration: 3h:06m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 180064891 | Bytes Rx: 37715479 | IP Addr: 10.149.234.169 | Public IP: 27.62.67.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:56:33 IST Fri Jun 26 2020 | Duration: 3h:06m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 180064891 | Bytes Rx: 37715479 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194951 | Audit Session ID: 0a95072b2f9870005ef5bf49 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194951 | Audit Session ID: 0a95072b2f9870005ef5bf49 | Security Group Tag: none | EasyVPN: 0 ||
Username: seramesh | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.243.133 | Public IP: 157.50.204.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:56:44 IST Fri Jun 26 2020 | Duration: 3h:05m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 74970160 | Bytes Rx: 60858093 | IP Addr: 10.149.243.133 | Public IP: 157.50.204.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:56:44 IST Fri Jun 26 2020 | Duration: 3h:05m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 74970160 | Bytes Rx: 60858093 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194952 | Audit Session ID: 0a95072b2f9880005ef5bf54 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194952 | Audit Session ID: 0a95072b2f9880005ef5bf54 | Security Group Tag: none | EasyVPN: 0 ||
Username: goutraja | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.18 | Public IP: 171.60.221.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:58:45 IST Fri Jun 26 2020 | Duration: 3h:03m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 199888915 | Bytes Rx: 167272575 | IP Addr: 10.149.243.18 | Public IP: 171.60.221.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:58:45 IST Fri Jun 26 2020 | Duration: 3h:03m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 199888915 | Bytes Rx: 167272575 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194953 | Audit Session ID: 0a95072b2f9890005ef5bfcd | Security Group Tag: none | EasyVPN: 0 |Session ID: 194953 | Audit Session ID: 0a95072b2f9890005ef5bfcd | Security Group Tag: none | EasyVPN: 0 ||
Username: sdandapa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.190 | Public IP: 122.172.47.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:59:17 IST Fri Jun 26 2020 | Duration: 3h:03m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 321515007 | Bytes Rx: 245433689 | IP Addr: 10.149.242.190 | Public IP: 122.172.47.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:59:17 IST Fri Jun 26 2020 | Duration: 3h:03m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 321515007 | Bytes Rx: 245433689 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194960 | Audit Session ID: 0a95072b2f9900005ef5bfed | Security Group Tag: none | EasyVPN: 0 |Session ID: 194960 | Audit Session ID: 0a95072b2f9900005ef5bfed | Security Group Tag: none | EasyVPN: 0 ||
Username: ganekuma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.44 | Public IP: 49.207.143.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:03:54 IST Fri Jun 26 2020 | Duration: 2h:58m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 571225567 | Bytes Rx: 195827388 | IP Addr: 10.149.234.44 | Public IP: 49.207.143.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:03:54 IST Fri Jun 26 2020 | Duration: 2h:58m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 571225567 | Bytes Rx: 195827388 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194964 | Audit Session ID: 0a95072b2f9940005ef5c102 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194964 | Audit Session ID: 0a95072b2f9940005ef5c102 | Security Group Tag: none | EasyVPN: 0 ||
Username: RPriyang | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.220 | Public IP: 106.208.139.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:04:10 IST Fri Jun 26 2020 | Duration: 2h:58m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 75474340 | Bytes Rx: 42144439 | IP Addr: 10.149.234.220 | Public IP: 106.208.139.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:04:10 IST Fri Jun 26 2020 | Duration: 2h:58m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 75474340 | Bytes Rx: 42144439 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194965 | Audit Session ID: 0a95072b2f9950005ef5c112 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194965 | Audit Session ID: 0a95072b2f9950005ef5c112 | Security Group Tag: none | EasyVPN: 0 ||
Username: VeManasu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.100 | Public IP: 157.44.78.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:10 IST Fri Jun 26 2020 | Duration: 2h:56m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 114678887 | Bytes Rx: 27048365 | IP Addr: 10.149.243.100 | Public IP: 157.44.78.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:10 IST Fri Jun 26 2020 | Duration: 2h:56m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 114678887 | Bytes Rx: 27048365 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194972 | Audit Session ID: 0a95072b2f99c0005ef5c18a | Security Group Tag: none | EasyVPN: 0 |Session ID: 194972 | Audit Session ID: 0a95072b2f99c0005ef5c18a | Security Group Tag: none | EasyVPN: 0 ||
Username: mrasheed | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.242 | Public IP: 49.37.194.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:27 IST Fri Jun 26 2020 | Duration: 2h:56m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 344203958 | Bytes Rx: 68476969 | IP Addr: 10.149.235.242 | Public IP: 49.37.194.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:27 IST Fri Jun 26 2020 | Duration: 2h:56m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 344203958 | Bytes Rx: 68476969 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194975 | Audit Session ID: 0a95072b2f99f0005ef5c19b | Security Group Tag: none | EasyVPN: 0 |Session ID: 194975 | Audit Session ID: 0a95072b2f99f0005ef5c19b | Security Group Tag: none | EasyVPN: 0 ||
Username: tkannan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.107 | Public IP: 223.182.200.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:49 IST Fri Jun 26 2020 | Duration: 2h:55m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 28466419 | Bytes Rx: 13607277 | IP Addr: 10.149.243.107 | Public IP: 223.182.200.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:49 IST Fri Jun 26 2020 | Duration: 2h:55m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 28466419 | Bytes Rx: 13607277 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194976 | Audit Session ID: 0a95072b2f9a00005ef5c1b1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194976 | Audit Session ID: 0a95072b2f9a00005ef5c1b1 | Security Group Tag: none | EasyVPN: 0 ||
Username: bamohan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.158 | Public IP: 49.207.198.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:07:04 IST Fri Jun 26 2020 | Duration: 2h:55m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 575579204 | Bytes Rx: 41979350 | IP Addr: 10.149.243.158 | Public IP: 49.207.198.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:07:04 IST Fri Jun 26 2020 | Duration: 2h:55m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 575579204 | Bytes Rx: 41979350 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194977 | Audit Session ID: 0a95072b2f9a10005ef5c1c0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194977 | Audit Session ID: 0a95072b2f9a10005ef5c1c0 | Security Group Tag: none | EasyVPN: 0 ||
Username: smano | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.172 | Public IP: 157.50.116.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:07:28 IST Fri Jun 26 2020 | Duration: 2h:55m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 39295782 | Bytes Rx: 29571000 | IP Addr: 10.149.243.172 | Public IP: 157.50.116.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:07:28 IST Fri Jun 26 2020 | Duration: 2h:55m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 39295782 | Bytes Rx: 29571000 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194979 | Audit Session ID: 0a95072b2f9a30005ef5c1d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194979 | Audit Session ID: 0a95072b2f9a30005ef5c1d8 | Security Group Tag: none | EasyVPN: 0 ||
Username: titusdaa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.162 | Public IP: 103.98.63.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:08:46 IST Fri Jun 26 2020 | Duration: 2h:53m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 201556222 | Bytes Rx: 74156110 | IP Addr: 10.149.234.162 | Public IP: 103.98.63.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:08:46 IST Fri Jun 26 2020 | Duration: 2h:53m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 201556222 | Bytes Rx: 74156110 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194980 | Audit Session ID: 0a95072b2f9a40005ef5c226 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194980 | Audit Session ID: 0a95072b2f9a40005ef5c226 | Security Group Tag: none | EasyVPN: 0 ||
