sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 23h:09m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 629429311 | Bytes Rx: 284265125 | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 23h:09m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 629429311 | Bytes Rx: 284265125 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 ||
Username: ssasanka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.105 | Public IP: 117.210.183.111 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:30:18 IST Wed Jun 24 2020 | Duration: 0h:30m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 55036953 | Bytes Rx: 5962225 | IP Addr: 10.149.232.105 | Public IP: 117.210.183.111 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:30:18 IST Wed Jun 24 2020 | Duration: 0h:30m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 55036953 | Bytes Rx: 5962225 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170575 | Audit Session ID: 0a95072a29a4f0005ef2ebf2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170575 | Audit Session ID: 0a95072a29a4f0005ef2ebf2 | Security Group Tag: none | EasyVPN: 0 ||
Username: divydill | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.108 | Public IP: 115.99.4.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:30:19 IST Wed Jun 24 2020 | Duration: 0h:30m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 136205603 | Bytes Rx: 18884281 | IP Addr: 10.149.232.108 | Public IP: 115.99.4.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:30:19 IST Wed Jun 24 2020 | Duration: 0h:30m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 136205603 | Bytes Rx: 18884281 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170576 | Audit Session ID: 0a95072a29a500005ef2ebf3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170576 | Audit Session ID: 0a95072a29a500005ef2ebf3 | Security Group Tag: none | EasyVPN: 0 ||
Username: rmarimut | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.160 | Public IP: 106.197.145.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:30:36 IST Wed Jun 24 2020 | Duration: 0h:29m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 67187855 | Bytes Rx: 19311397 | IP Addr: 10.149.233.160 | Public IP: 106.197.145.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:30:36 IST Wed Jun 24 2020 | Duration: 0h:29m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 67187855 | Bytes Rx: 19311397 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170577 | Audit Session ID: 0a95072a29a510005ef2ec04 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170577 | Audit Session ID: 0a95072a29a510005ef2ec04 | Security Group Tag: none | EasyVPN: 0 ||
Username: rpai | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.112 | Public IP: 106.198.83.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:27 IST Wed Jun 24 2020 | Duration: 0h:27m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 95789309 | Bytes Rx: 15098984 | IP Addr: 10.149.233.112 | Public IP: 106.198.83.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:27 IST Wed Jun 24 2020 | Duration: 0h:27m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 95789309 | Bytes Rx: 15098984 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170578 | Audit Session ID: 0a95072a29a520005ef2ec73 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170578 | Audit Session ID: 0a95072a29a520005ef2ec73 | Security Group Tag: none | EasyVPN: 0 ||
Username: priybhas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.76 | Public IP: 106.208.121.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:14 IST Wed Jun 24 2020 | Duration: 0h:27m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 15906987 | Bytes Rx: 6923024 | IP Addr: 10.149.232.76 | Public IP: 106.208.121.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:14 IST Wed Jun 24 2020 | Duration: 0h:27m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 15906987 | Bytes Rx: 6923024 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170580 | Audit Session ID: 0a95072a29a540005ef2eca2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170580 | Audit Session ID: 0a95072a29a540005ef2eca2 | Security Group Tag: none | EasyVPN: 0 ||
Username: jloganat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.110 | Public IP: 157.50.129.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:19 IST Wed Jun 24 2020 | Duration: 0h:27m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 28239421 | Bytes Rx: 5962903 | IP Addr: 10.149.232.110 | Public IP: 157.50.129.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:19 IST Wed Jun 24 2020 | Duration: 0h:27m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 28239421 | Bytes Rx: 5962903 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170581 | Audit Session ID: 0a95072a29a550005ef2eca7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170581 | Audit Session ID: 0a95072a29a550005ef2eca7 | Security Group Tag: none | EasyVPN: 0 ||
Username: kgangapatla | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.111 | Public IP: 203.212.237.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:25 IST Wed Jun 24 2020 | Duration: 0h:26m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 14482180 | Bytes Rx: 27201741 | IP Addr: 10.149.232.111 | Public IP: 203.212.237.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:25 IST Wed Jun 24 2020 | Duration: 0h:26m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 14482180 | Bytes Rx: 27201741 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170582 | Audit Session ID: 0a95072a29a560005ef2ecad | Security Group Tag: none | EasyVPN: 0 |Session ID: 170582 | Audit Session ID: 0a95072a29a560005ef2ecad | Security Group Tag: none | EasyVPN: 0 ||
Username: t.sivaraman | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.65 | Public IP: 106.208.107.82 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:33:44 IST Wed Jun 24 2020 | Duration: 0h:26m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 511946191 | Bytes Rx: 21582313 | IP Addr: 10.149.232.65 | Public IP: 106.208.107.82 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:33:44 IST Wed Jun 24 2020 | Duration: 0h:26m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 511946191 | Bytes Rx: 21582313 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170583 | Audit Session ID: 0a95072a29a570005ef2ecc0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170583 | Audit Session ID: 0a95072a29a570005ef2ecc0 | Security Group Tag: none | EasyVPN: 0 ||
Username: saravraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.112 | Public IP: 157.50.73.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:45 IST Wed Jun 24 2020 | Duration: 0h:26m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 8002821 | Bytes Rx: 2315948 | IP Addr: 10.149.232.112 | Public IP: 157.50.73.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:45 IST Wed Jun 24 2020 | Duration: 0h:26m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 8002821 | Bytes Rx: 2315948 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170584 | Audit Session ID: 0a95072a29a580005ef2ecc1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170584 | Audit Session ID: 0a95072a29a580005ef2ecc1 | Security Group Tag: none | EasyVPN: 0 ||
Username: ramyanan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.215 | Public IP: 157.50.12.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:38 IST Wed Jun 24 2020 | Duration: 0h:24m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 4198360 | Bytes Rx: 1767950 | IP Addr: 10.149.232.215 | Public IP: 157.50.12.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:38 IST Wed Jun 24 2020 | Duration: 0h:24m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 4198360 | Bytes Rx: 1767950 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170586 | Audit Session ID: 0a95072a29a5a0005ef2ed32 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170586 | Audit Session ID: 0a95072a29a5a0005ef2ed32 | Security Group Tag: none | EasyVPN: 0 ||
Username: lsevverl | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.247 | Public IP: 49.207.139.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:14 IST Wed Jun 24 2020 | Duration: 0h:24m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 26515755 | Bytes Rx: 6013770 | IP Addr: 10.149.232.247 | Public IP: 49.207.139.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:14 IST Wed Jun 24 2020 | Duration: 0h:24m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 26515755 | Bytes Rx: 6013770 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170588 | Audit Session ID: 0a95072a29a5c0005ef2ed56 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170588 | Audit Session ID: 0a95072a29a5c0005ef2ed56 | Security Group Tag: none | EasyVPN: 0 ||
Username: devikbal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.33 | Public IP: 157.50.141.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:20 IST Wed Jun 24 2020 | Duration: 0h:23m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 29848493 | Bytes Rx: 5210329 | IP Addr: 10.149.232.33 | Public IP: 157.50.141.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:20 IST Wed Jun 24 2020 | Duration: 0h:23m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 29848493 | Bytes Rx: 5210329 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170589 | Audit Session ID: 0a95072a29a5d0005ef2ed5c | Security Group Tag: none | EasyVPN: 0 |Session ID: 170589 | Audit Session ID: 0a95072a29a5d0005ef2ed5c | Security Group Tag: none | EasyVPN: 0 ||
Username: savita.bhandare | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.114 | Public IP: 106.209.202.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:24 IST Wed Jun 24 2020 | Duration: 0h:23m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 48833265 | Bytes Rx: 8216531 | IP Addr: 10.149.232.114 | Public IP: 106.209.202.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:24 IST Wed Jun 24 2020 | Duration: 0h:23m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 48833265 | Bytes Rx: 8216531 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170590 | Audit Session ID: 0a95072a29a5e0005ef2ed60 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170590 | Audit Session ID: 0a95072a29a5e0005ef2ed60 | Security Group Tag: none | EasyVPN: 0 ||
Username: karsrini | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.225 | Public IP: 157.50.142.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:44 IST Wed Jun 24 2020 | Duration: 0h:23m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 23576256 | Bytes Rx: 3968867 | IP Addr: 10.149.233.225 | Public IP: 157.50.142.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:44 IST Wed Jun 24 2020 | Duration: 0h:23m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 23576256 | Bytes Rx: 3968867 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170591 | Audit Session ID: 0a95072a29a5f0005ef2ed74 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170591 | Audit Session ID: 0a95072a29a5f0005ef2ed74 | Security Group Tag: none | EasyVPN: 0 ||
Username: priyalag | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.115 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:12 IST Wed Jun 24 2020 | Duration: 0h:23m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 21752628 | Bytes Rx: 4275898 | IP Addr: 10.149.232.115 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:12 IST Wed Jun 24 2020 | Duration: 0h:23m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 21752628 | Bytes Rx: 4275898 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170593 | Audit Session ID: 0a95072a29a610005ef2ed90 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170593 | Audit Session ID: 0a95072a29a610005ef2ed90 | Security Group Tag: none | EasyVPN: 0 ||
Username: sauagar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.104 | Public IP: 106.210.159.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:29 IST Wed Jun 24 2020 | Duration: 0h:22m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 109511096 | Bytes Rx: 21478955 | IP Addr: 10.149.233.104 | Public IP: 106.210.159.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:29 IST Wed Jun 24 2020 | Duration: 0h:22m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 109511096 | Bytes Rx: 21478955 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170596 | Audit Session ID: 0a95072a29a640005ef2eda1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170596 | Audit Session ID: 0a95072a29a640005ef2eda1 | Security Group Tag: none | EasyVPN: 0 ||
Username: BhuvanaC | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.82 | Public IP: 157.50.152.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:33 IST Wed Jun 24 2020 | Duration: 0h:22m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 15446471 | Bytes Rx: 5944514 | IP Addr: 10.149.233.82 | Public IP: 157.50.152.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:33 IST Wed Jun 24 2020 | Duration: 0h:22m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 15446471 | Bytes Rx: 5944514 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170598 | Audit Session ID: 0a95072a29a660005ef2eda5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170598 | Audit Session ID: 0a95072a29a660005ef2eda5 | Security Group Tag: none | EasyVPN: 0 ||
Username: VivekE | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.116 | Public IP: 60.243.56.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:41 IST Wed Jun 24 2020 | Duration: 0h:22m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 9454733 | Bytes Rx: 4492331 | IP Addr: 10.149.232.116 | Public IP: 60.243.56.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:41 IST Wed Jun 24 2020 | Duration: 0h:22m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 9454733 | Bytes Rx: 4492331 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170600 | Audit Session ID: 0a95072a29a680005ef2edad | Security Group Tag: none | EasyVPN: 0 |Session ID: 170600 | Audit Session ID: 0a95072a29a680005ef2edad | Security Group Tag: none | EasyVPN: 0 ||
Username: arun.r | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.117 | Public IP: 157.50.117.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:46 IST Wed Jun 24 2020 | Duration: 0h:22m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 28101360 | Bytes Rx: 4283286 | IP Addr: 10.149.232.117 | Public IP: 157.50.117.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:46 IST Wed Jun 24 2020 | Duration: 0h:22m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 28101360 | Bytes Rx: 4283286 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170601 | Audit Session ID: 0a95072a29a690005ef2edb2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170601 | Audit Session ID: 0a95072a29a690005ef2edb2 | Security Group Tag: none | EasyVPN: 0 ||
Username: tanmoyc | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.118 | Public IP: 47.15.60.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:47 IST Wed Jun 24 2020 | Duration: 0h:22m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 24941637 | Bytes Rx: 5627715 | IP Addr: 10.149.232.118 | Public IP: 47.15.60.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:47 IST Wed Jun 24 2020 | Duration: 0h:22m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 24941637 | Bytes Rx: 5627715 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170602 | Audit Session ID: 0a95072a29a6a0005ef2edb3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170602 | Audit Session ID: 0a95072a29a6a0005ef2edb3 | Security Group Tag: none | EasyVPN: 0 ||
