sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 22h:11m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 588751828 | Bytes Rx: 270550921 | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 22h:11m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 588751828 | Bytes Rx: 270550921 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 ||
Username: ArunKM | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.104 | Public IP: 112.79.154.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:42 IST Wed Jun 24 2020 | Duration: 0h:13m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 18614234 | Bytes Rx: 6343604 | IP Addr: 10.149.233.104 | Public IP: 112.79.154.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:42 IST Wed Jun 24 2020 | Duration: 0h:13m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 18614234 | Bytes Rx: 6343604 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170384 | Audit Session ID: 0a95072a299900005ef2e232 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170384 | Audit Session ID: 0a95072a299900005ef2e232 | Security Group Tag: none | EasyVPN: 0 ||
Username: KonikaR | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.230 | Public IP: 45.118.157.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:46 IST Wed Jun 24 2020 | Duration: 0h:13m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 48868967 | Bytes Rx: 4408216 | IP Addr: 10.149.233.230 | Public IP: 45.118.157.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:46 IST Wed Jun 24 2020 | Duration: 0h:13m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 48868967 | Bytes Rx: 4408216 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170385 | Audit Session ID: 0a95072a299910005ef2e236 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170385 | Audit Session ID: 0a95072a299910005ef2e236 | Security Group Tag: none | EasyVPN: 0 ||
Username: mutraman | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC7 | IP Addr: 10.149.248.103 | Public IP: 157.50.81.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:04 IST Wed Jun 24 2020 | Duration: 0h:13m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 14347623 | Bytes Rx: 6890060 | IP Addr: 10.149.248.103 | Public IP: 157.50.81.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:04 IST Wed Jun 24 2020 | Duration: 0h:13m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 14347623 | Bytes Rx: 6890060 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170387 | Audit Session ID: 0a95072a299930005ef2e248 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170387 | Audit Session ID: 0a95072a299930005ef2e248 | Security Group Tag: none | EasyVPN: 0 ||
Username: renuka.priya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.232 | Public IP: 49.207.143.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:08 IST Wed Jun 24 2020 | Duration: 0h:13m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 32417703 | Bytes Rx: 7580449 | IP Addr: 10.149.233.232 | Public IP: 49.207.143.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:08 IST Wed Jun 24 2020 | Duration: 0h:13m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 32417703 | Bytes Rx: 7580449 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170388 | Audit Session ID: 0a95072a299940005ef2e24c | Security Group Tag: none | EasyVPN: 0 |Session ID: 170388 | Audit Session ID: 0a95072a299940005ef2e24c | Security Group Tag: none | EasyVPN: 0 ||
Username: ajmathiy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.231 | Public IP: 202.61.120.122 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:49:36 IST Wed Jun 24 2020 | Duration: 0h:12m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 207278612 | Bytes Rx: 11645472 | IP Addr: 10.149.233.231 | Public IP: 202.61.120.122 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:49:36 IST Wed Jun 24 2020 | Duration: 0h:12m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 207278612 | Bytes Rx: 11645472 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170389 | Audit Session ID: 0a95072a299950005ef2e268 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170389 | Audit Session ID: 0a95072a299950005ef2e268 | Security Group Tag: none | EasyVPN: 0 ||
Username: SPathuri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.233 | Public IP: 49.204.60.12 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:49:59 IST Wed Jun 24 2020 | Duration: 0h:12m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 56109302 | Bytes Rx: 11819512 | IP Addr: 10.149.233.233 | Public IP: 49.204.60.12 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:49:59 IST Wed Jun 24 2020 | Duration: 0h:12m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 56109302 | Bytes Rx: 11819512 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170391 | Audit Session ID: 0a95072a299970005ef2e27f | Security Group Tag: none | EasyVPN: 0 |Session ID: 170391 | Audit Session ID: 0a95072a299970005ef2e27f | Security Group Tag: none | EasyVPN: 0 ||
Username: vamsik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.235 | Public IP: 106.220.115.180 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:50:02 IST Wed Jun 24 2020 | Duration: 0h:12m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 145611078 | Bytes Rx: 7012656 | IP Addr: 10.149.233.235 | Public IP: 106.220.115.180 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:50:02 IST Wed Jun 24 2020 | Duration: 0h:12m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 145611078 | Bytes Rx: 7012656 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170393 | Audit Session ID: 0a95072a299990005ef2e282 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170393 | Audit Session ID: 0a95072a299990005ef2e282 | Security Group Tag: none | EasyVPN: 0 ||
Username: kalaivani.m | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.234 | Public IP: 122.183.155.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:07 IST Wed Jun 24 2020 | Duration: 0h:12m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 25956183 | Bytes Rx: 6600712 | IP Addr: 10.149.233.234 | Public IP: 122.183.155.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:07 IST Wed Jun 24 2020 | Duration: 0h:12m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 25956183 | Bytes Rx: 6600712 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170394 | Audit Session ID: 0a95072a2999a0005ef2e287 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170394 | Audit Session ID: 0a95072a2999a0005ef2e287 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajac | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.236 | Public IP: 122.174.21.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:16 IST Wed Jun 24 2020 | Duration: 0h:12m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 4776961 | Bytes Rx: 2861544 | IP Addr: 10.149.233.236 | Public IP: 122.174.21.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:16 IST Wed Jun 24 2020 | Duration: 0h:12m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 4776961 | Bytes Rx: 2861544 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170397 | Audit Session ID: 0a95072a2999d0005ef2e290 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170397 | Audit Session ID: 0a95072a2999d0005ef2e290 | Security Group Tag: none | EasyVPN: 0 ||
Username: vdas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.237 | Public IP: 117.201.136.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:24 IST Wed Jun 24 2020 | Duration: 0h:12m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 7507487 | Bytes Rx: 5680409 | IP Addr: 10.149.233.237 | Public IP: 117.201.136.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:24 IST Wed Jun 24 2020 | Duration: 0h:12m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 7507487 | Bytes Rx: 5680409 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170398 | Audit Session ID: 0a95072a2999e0005ef2e298 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170398 | Audit Session ID: 0a95072a2999e0005ef2e298 | Security Group Tag: none | EasyVPN: 0 ||
Username: nanbalag | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.238 | Public IP: 49.205.77.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:28 IST Wed Jun 24 2020 | Duration: 0h:11m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 35391548 | Bytes Rx: 7566458 | IP Addr: 10.149.233.238 | Public IP: 49.205.77.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:28 IST Wed Jun 24 2020 | Duration: 0h:11m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 35391548 | Bytes Rx: 7566458 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170399 | Audit Session ID: 0a95072a2999f0005ef2e29c | Security Group Tag: none | EasyVPN: 0 |Session ID: 170399 | Audit Session ID: 0a95072a2999f0005ef2e29c | Security Group Tag: none | EasyVPN: 0 ||
Username: DilipVen | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.242 | Public IP: 42.109.137.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:44 IST Wed Jun 24 2020 | Duration: 0h:11m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 27312828 | Bytes Rx: 5722249 | IP Addr: 10.149.233.242 | Public IP: 42.109.137.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:44 IST Wed Jun 24 2020 | Duration: 0h:11m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 27312828 | Bytes Rx: 5722249 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170402 | Audit Session ID: 0a95072a299a20005ef2e2ac | Security Group Tag: none | EasyVPN: 0 |Session ID: 170402 | Audit Session ID: 0a95072a299a20005ef2e2ac | Security Group Tag: none | EasyVPN: 0 ||
Username: ankratho | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.239 | Public IP: 103.106.139.244 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:50:45 IST Wed Jun 24 2020 | Duration: 0h:11m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 5791687 | Bytes Rx: 1470865 | IP Addr: 10.149.233.239 | Public IP: 103.106.139.244 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:50:45 IST Wed Jun 24 2020 | Duration: 0h:11m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 5791687 | Bytes Rx: 1470865 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170403 | Audit Session ID: 0a95072a299a30005ef2e2ad | Security Group Tag: none | EasyVPN: 0 |Session ID: 170403 | Audit Session ID: 0a95072a299a30005ef2e2ad | Security Group Tag: none | EasyVPN: 0 ||
Username: vijaygkr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.241 | Public IP: 60.243.101.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:50 IST Wed Jun 24 2020 | Duration: 0h:11m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 18604355 | Bytes Rx: 2686500 | IP Addr: 10.149.233.241 | Public IP: 60.243.101.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:50 IST Wed Jun 24 2020 | Duration: 0h:11m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 18604355 | Bytes Rx: 2686500 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170404 | Audit Session ID: 0a95072a299a40005ef2e2b2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170404 | Audit Session ID: 0a95072a299a40005ef2e2b2 | Security Group Tag: none | EasyVPN: 0 ||
Username: vivekvp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.240 | Public IP: 106.200.1.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:58 IST Wed Jun 24 2020 | Duration: 0h:11m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 28313983 | Bytes Rx: 11330038 | IP Addr: 10.149.233.240 | Public IP: 106.200.1.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:58 IST Wed Jun 24 2020 | Duration: 0h:11m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 28313983 | Bytes Rx: 11330038 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170405 | Audit Session ID: 0a95072a299a50005ef2e2ba | Security Group Tag: none | EasyVPN: 0 |Session ID: 170405 | Audit Session ID: 0a95072a299a50005ef2e2ba | Security Group Tag: none | EasyVPN: 0 ||
Username: lokumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.243 | Public IP: 49.205.79.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:28 IST Wed Jun 24 2020 | Duration: 0h:10m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 38624594 | Bytes Rx: 4496730 | IP Addr: 10.149.233.243 | Public IP: 49.205.79.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:28 IST Wed Jun 24 2020 | Duration: 0h:10m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 38624594 | Bytes Rx: 4496730 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170406 | Audit Session ID: 0a95072a299a60005ef2e2d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170406 | Audit Session ID: 0a95072a299a60005ef2e2d8 | Security Group Tag: none | EasyVPN: 0 ||
Username: hasrat.jamal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.245 | Public IP: 42.110.136.177 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:51:33 IST Wed Jun 24 2020 | Duration: 0h:10m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 11929872 | Bytes Rx: 8246268 | IP Addr: 10.149.233.245 | Public IP: 42.110.136.177 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:51:33 IST Wed Jun 24 2020 | Duration: 0h:10m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 11929872 | Bytes Rx: 8246268 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170407 | Audit Session ID: 0a95072a299a70005ef2e2dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 170407 | Audit Session ID: 0a95072a299a70005ef2e2dd | Security Group Tag: none | EasyVPN: 0 ||
Username: vishvard | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.244 | Public IP: 27.59.220.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:40 IST Wed Jun 24 2020 | Duration: 0h:10m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 104672383 | Bytes Rx: 14899648 | IP Addr: 10.149.233.244 | Public IP: 27.59.220.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:40 IST Wed Jun 24 2020 | Duration: 0h:10m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 104672383 | Bytes Rx: 14899648 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170408 | Audit Session ID: 0a95072a299a80005ef2e2e4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170408 | Audit Session ID: 0a95072a299a80005ef2e2e4 | Security Group Tag: none | EasyVPN: 0 ||
Username: ChetChau | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.91 | Public IP: 42.111.145.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:44 IST Wed Jun 24 2020 | Duration: 0h:10m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 25711005 | Bytes Rx: 2134719 | IP Addr: 10.149.233.91 | Public IP: 42.111.145.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:44 IST Wed Jun 24 2020 | Duration: 0h:10m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 25711005 | Bytes Rx: 2134719 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170409 | Audit Session ID: 0a95072a299a90005ef2e2e8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170409 | Audit Session ID: 0a95072a299a90005ef2e2e8 | Security Group Tag: none | EasyVPN: 0 ||
Username: pulkitah | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.247 | Public IP: 182.69.142.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:08 IST Wed Jun 24 2020 | Duration: 0h:10m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 18228119 | Bytes Rx: 3293416 | IP Addr: 10.149.233.247 | Public IP: 182.69.142.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:08 IST Wed Jun 24 2020 | Duration: 0h:10m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 18228119 | Bytes Rx: 3293416 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170410 | Audit Session ID: 0a95072a299aa0005ef2e300 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170410 | Audit Session ID: 0a95072a299aa0005ef2e300 | Security Group Tag: none | EasyVPN: 0 ||
