sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: JinsonA | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.2 | Public IP: 122.169.79.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:05:54 IST Sun Jun 14 2020 | Duration: 12h:54m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 277150589 | Bytes Rx: 145720250 | IP Addr: 10.149.232.2 | Public IP: 122.169.79.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:05:54 IST Sun Jun 14 2020 | Duration: 12h:54m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 277150589 | Bytes Rx: 145720250 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151394 | Audit Session ID: 0a95072a24f620005ee643da | Security Group Tag: none | EasyVPN: 0 |Session ID: 151394 | Audit Session ID: 0a95072a24f620005ee643da | Security Group Tag: none | EasyVPN: 0 ||
Username: vjayakum | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.135 | Public IP: 42.109.128.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:13 IST Mon Jun 15 2020 | Duration: 0h:05m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 16481823 | Bytes Rx: 4193797 | IP Addr: 10.149.232.135 | Public IP: 42.109.128.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:13 IST Mon Jun 15 2020 | Duration: 0h:05m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 16481823 | Bytes Rx: 4193797 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151808 | Audit Session ID: 0a95072a251000005ee6f829 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151808 | Audit Session ID: 0a95072a251000005ee6f829 | Security Group Tag: none | EasyVPN: 0 ||
Username: arummupp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.137 | Public IP: 157.46.6.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:26 IST Mon Jun 15 2020 | Duration: 0h:04m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 17806867 | Bytes Rx: 3974197 | IP Addr: 10.149.232.137 | Public IP: 157.46.6.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:26 IST Mon Jun 15 2020 | Duration: 0h:04m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 17806867 | Bytes Rx: 3974197 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151811 | Audit Session ID: 0a95072a251030005ee6f836 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151811 | Audit Session ID: 0a95072a251030005ee6f836 | Security Group Tag: none | EasyVPN: 0 ||
Username: VikrGade | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.138 | Public IP: 106.220.210.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:29 IST Mon Jun 15 2020 | Duration: 0h:04m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 523750 | Bytes Rx: 538296 | IP Addr: 10.149.232.138 | Public IP: 106.220.210.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:29 IST Mon Jun 15 2020 | Duration: 0h:04m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 523750 | Bytes Rx: 538296 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151813 | Audit Session ID: 0a95072a251050005ee6f839 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151813 | Audit Session ID: 0a95072a251050005ee6f839 | Security Group Tag: none | EasyVPN: 0 ||
Username: bharathp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.139 | Public IP: 49.207.131.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:53 IST Mon Jun 15 2020 | Duration: 0h:04m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 26483825 | Bytes Rx: 3890468 | IP Addr: 10.149.232.139 | Public IP: 49.207.131.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:53 IST Mon Jun 15 2020 | Duration: 0h:04m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 26483825 | Bytes Rx: 3890468 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151817 | Audit Session ID: 0a95072a251090005ee6f851 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151817 | Audit Session ID: 0a95072a251090005ee6f851 | Security Group Tag: none | EasyVPN: 0 ||
Username: Radhirad | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.140 | Public IP: 42.111.137.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:56 IST Mon Jun 15 2020 | Duration: 0h:04m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 7054755 | Bytes Rx: 6169961 | IP Addr: 10.149.232.140 | Public IP: 42.111.137.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:56 IST Mon Jun 15 2020 | Duration: 0h:04m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 7054755 | Bytes Rx: 6169961 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151818 | Audit Session ID: 0a95072a2510a0005ee6f854 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151818 | Audit Session ID: 0a95072a2510a0005ee6f854 | Security Group Tag: none | EasyVPN: 0 ||
Username: moberoi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.141 | Public IP: 122.161.211.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:04 IST Mon Jun 15 2020 | Duration: 0h:04m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 13711640 | Bytes Rx: 4259226 | IP Addr: 10.149.232.141 | Public IP: 122.161.211.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:04 IST Mon Jun 15 2020 | Duration: 0h:04m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 13711640 | Bytes Rx: 4259226 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151819 | Audit Session ID: 0a95072a2510b0005ee6f85c | Security Group Tag: none | EasyVPN: 0 |Session ID: 151819 | Audit Session ID: 0a95072a2510b0005ee6f85c | Security Group Tag: none | EasyVPN: 0 ||
Username: MMunikri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.142 | Public IP: 27.59.48.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:11 IST Mon Jun 15 2020 | Duration: 0h:04m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 4414038 | Bytes Rx: 1679134 | IP Addr: 10.149.232.142 | Public IP: 27.59.48.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:11 IST Mon Jun 15 2020 | Duration: 0h:04m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 4414038 | Bytes Rx: 1679134 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151821 | Audit Session ID: 0a95072a2510d0005ee6f863 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151821 | Audit Session ID: 0a95072a2510d0005ee6f863 | Security Group Tag: none | EasyVPN: 0 ||
Username: kdhavale | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.143 | Public IP: 106.193.145.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:14 IST Mon Jun 15 2020 | Duration: 0h:04m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 32290542 | Bytes Rx: 3955162 | IP Addr: 10.149.232.143 | Public IP: 106.193.145.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:14 IST Mon Jun 15 2020 | Duration: 0h:04m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 32290542 | Bytes Rx: 3955162 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151823 | Audit Session ID: 0a95072a2510f0005ee6f866 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151823 | Audit Session ID: 0a95072a2510f0005ee6f866 | Security Group Tag: none | EasyVPN: 0 ||
Username: singhd | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.147 | Public IP: 103.207.10.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:18 IST Mon Jun 15 2020 | Duration: 0h:04m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 5784752 | Bytes Rx: 3385292 | IP Addr: 10.149.232.147 | Public IP: 103.207.10.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:18 IST Mon Jun 15 2020 | Duration: 0h:04m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 5784752 | Bytes Rx: 3385292 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151824 | Audit Session ID: 0a95072a251100005ee6f86a | Security Group Tag: none | EasyVPN: 0 |Session ID: 151824 | Audit Session ID: 0a95072a251100005ee6f86a | Security Group Tag: none | EasyVPN: 0 ||
Username: kgembali | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.146 | Public IP: 157.44.18.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:22 IST Mon Jun 15 2020 | Duration: 0h:04m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 5448281 | Bytes Rx: 1724392 | IP Addr: 10.149.232.146 | Public IP: 157.44.18.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:22 IST Mon Jun 15 2020 | Duration: 0h:04m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 5448281 | Bytes Rx: 1724392 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151826 | Audit Session ID: 0a95072a251120005ee6f86e | Security Group Tag: none | EasyVPN: 0 |Session ID: 151826 | Audit Session ID: 0a95072a251120005ee6f86e | Security Group Tag: none | EasyVPN: 0 ||
Username: shsehgal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.144 | Public IP: 49.207.131.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:29 IST Mon Jun 15 2020 | Duration: 0h:03m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 45594085 | Bytes Rx: 5989450 | IP Addr: 10.149.232.144 | Public IP: 49.207.131.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:29 IST Mon Jun 15 2020 | Duration: 0h:03m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 45594085 | Bytes Rx: 5989450 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151827 | Audit Session ID: 0a95072a251130005ee6f875 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151827 | Audit Session ID: 0a95072a251130005ee6f875 | Security Group Tag: none | EasyVPN: 0 ||
Username: jvedacha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.145 | Public IP: 202.61.120.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:30 IST Mon Jun 15 2020 | Duration: 0h:03m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 3010760 | Bytes Rx: 885646 | IP Addr: 10.149.232.145 | Public IP: 202.61.120.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:30 IST Mon Jun 15 2020 | Duration: 0h:03m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 3010760 | Bytes Rx: 885646 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151828 | Audit Session ID: 0a95072a251140005ee6f876 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151828 | Audit Session ID: 0a95072a251140005ee6f876 | Security Group Tag: none | EasyVPN: 0 ||
Username: POWRI | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.148 | Public IP: 157.50.111.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:45 IST Mon Jun 15 2020 | Duration: 0h:03m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 25686812 | Bytes Rx: 4895727 | IP Addr: 10.149.232.148 | Public IP: 157.50.111.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:45 IST Mon Jun 15 2020 | Duration: 0h:03m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 25686812 | Bytes Rx: 4895727 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151829 | Audit Session ID: 0a95072a251150005ee6f885 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151829 | Audit Session ID: 0a95072a251150005ee6f885 | Security Group Tag: none | EasyVPN: 0 ||
Username: krunalt | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.149 | Public IP: 106.222.34.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:58 IST Mon Jun 15 2020 | Duration: 0h:03m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 723137 | Bytes Rx: 305138 | IP Addr: 10.149.232.149 | Public IP: 106.222.34.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:58 IST Mon Jun 15 2020 | Duration: 0h:03m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 723137 | Bytes Rx: 305138 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151830 | Audit Session ID: 0a95072a251160005ee6f892 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151830 | Audit Session ID: 0a95072a251160005ee6f892 | Security Group Tag: none | EasyVPN: 0 ||
Username: NShaji | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.151 | Public IP: 137.97.109.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:03 IST Mon Jun 15 2020 | Duration: 0h:03m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 5695756 | Bytes Rx: 1006573 | IP Addr: 10.149.232.151 | Public IP: 137.97.109.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:03 IST Mon Jun 15 2020 | Duration: 0h:03m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 5695756 | Bytes Rx: 1006573 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151831 | Audit Session ID: 0a95072a251170005ee6f897 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151831 | Audit Session ID: 0a95072a251170005ee6f897 | Security Group Tag: none | EasyVPN: 0 ||
Username: madhug | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.150 | Public IP: 157.46.160.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:07 IST Mon Jun 15 2020 | Duration: 0h:03m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 1041854 | Bytes Rx: 969058 | IP Addr: 10.149.232.150 | Public IP: 157.46.160.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:07 IST Mon Jun 15 2020 | Duration: 0h:03m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 1041854 | Bytes Rx: 969058 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151832 | Audit Session ID: 0a95072a251180005ee6f89b | Security Group Tag: none | EasyVPN: 0 |Session ID: 151832 | Audit Session ID: 0a95072a251180005ee6f89b | Security Group Tag: none | EasyVPN: 0 ||
Username: mahesh.kasar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.152 | Public IP: 106.220.223.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:14 IST Mon Jun 15 2020 | Duration: 0h:03m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 20368922 | Bytes Rx: 2666845 | IP Addr: 10.149.232.152 | Public IP: 106.220.223.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:14 IST Mon Jun 15 2020 | Duration: 0h:03m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 20368922 | Bytes Rx: 2666845 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151833 | Audit Session ID: 0a95072a251190005ee6f8a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151833 | Audit Session ID: 0a95072a251190005ee6f8a2 | Security Group Tag: none | EasyVPN: 0 ||
Username: abhilasp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.153 | Public IP: 106.208.20.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:28 IST Mon Jun 15 2020 | Duration: 0h:02m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 27682103 | Bytes Rx: 3071719 | IP Addr: 10.149.232.153 | Public IP: 106.208.20.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:28 IST Mon Jun 15 2020 | Duration: 0h:02m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 27682103 | Bytes Rx: 3071719 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151836 | Audit Session ID: 0a95072a2511c0005ee6f8b0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151836 | Audit Session ID: 0a95072a2511c0005ee6f8b0 | Security Group Tag: none | EasyVPN: 0 ||
Username: gmarimut | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.154 | Public IP: 157.50.144.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:31 IST Mon Jun 15 2020 | Duration: 0h:02m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 1108270 | Bytes Rx: 1097978 | IP Addr: 10.149.232.154 | Public IP: 157.50.144.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:31 IST Mon Jun 15 2020 | Duration: 0h:02m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 1108270 | Bytes Rx: 1097978 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151837 | Audit Session ID: 0a95072a2511d0005ee6f8b3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151837 | Audit Session ID: 0a95072a2511d0005ee6f8b3 | Security Group Tag: none | EasyVPN: 0 ||
Username: azhagjay | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.157 | Public IP: 27.5.248.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:35 IST Mon Jun 15 2020 | Duration: 0h:02m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 6530080 | Bytes Rx: 2327125 | IP Addr: 10.149.232.157 | Public IP: 27.5.248.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:35 IST Mon Jun 15 2020 | Duration: 0h:02m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 6530080 | Bytes Rx: 2327125 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151838 | Audit Session ID: 0a95072a2511e0005ee6f8b7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151838 | Audit Session ID: 0a95072a2511e0005ee6f8b7 | Security Group Tag: none | EasyVPN: 0 ||
