sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: mdarpall | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.10 | Public IP: 14.192.3.195 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:00:11 IST Mon Jun 8 2020 | Duration: 1d 5h:30m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 2625615195 | Bytes Rx: 388314323 | IP Addr: 10.150.236.10 | Public IP: 14.192.3.195 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:00:11 IST Mon Jun 8 2020 | Duration: 1d 5h:30m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 2625615195 | Bytes Rx: 388314323 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 855 | Audit Session ID: 0a96cf69003570005edd94a3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 855 | Audit Session ID: 0a96cf69003570005edd94a3 | Security Group Tag: none | EasyVPN: 0 ||
Username: kusenthi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.57 | Public IP: 27.62.40.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:55 IST Tue Jun 9 2020 | Duration: 0h:31m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 52112453 | Bytes Rx: 5187132 | IP Addr: 10.150.244.57 | Public IP: 27.62.40.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:55 IST Tue Jun 9 2020 | Duration: 0h:31m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 52112453 | Bytes Rx: 5187132 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5572 | Audit Session ID: 0a96cf69015c40005edf2c27 | Security Group Tag: none | EasyVPN: 0 |Session ID: 5572 | Audit Session ID: 0a96cf69015c40005edf2c27 | Security Group Tag: none | EasyVPN: 0 ||
Username: mp.abhaykumar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.103 | Public IP: 202.136.69.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:59:26 IST Tue Jun 9 2020 | Duration: 0h:30m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 160583915 | Bytes Rx: 10726329 | IP Addr: 10.150.244.103 | Public IP: 202.136.69.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:59:26 IST Tue Jun 9 2020 | Duration: 0h:30m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 160583915 | Bytes Rx: 10726329 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5575 | Audit Session ID: 0a96cf69015c70005edf2c46 | Security Group Tag: none | EasyVPN: 0 |Session ID: 5575 | Audit Session ID: 0a96cf69015c70005edf2c46 | Security Group Tag: none | EasyVPN: 0 ||
Username: simanjar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC15 | IP Addr: 10.150.245.24 | Public IP: 124.66.170.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:01:07 IST Tue Jun 9 2020 | Duration: 0h:29m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 9419321 | Bytes Rx: 15123765 | IP Addr: 10.150.245.24 | Public IP: 124.66.170.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:01:07 IST Tue Jun 9 2020 | Duration: 0h:29m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 9419321 | Bytes Rx: 15123765 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5578 | Audit Session ID: 0a96cf69015ca0005edf2cab | Security Group Tag: none | EasyVPN: 0 |Session ID: 5578 | Audit Session ID: 0a96cf69015ca0005edf2cab | Security Group Tag: none | EasyVPN: 0 ||
Username: VarshPar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.85 | Public IP: 49.35.48.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:01:30 IST Tue Jun 9 2020 | Duration: 0h:28m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 29871551 | Bytes Rx: 8414392 | IP Addr: 10.150.236.85 | Public IP: 49.35.48.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:01:30 IST Tue Jun 9 2020 | Duration: 0h:28m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 29871551 | Bytes Rx: 8414392 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5579 | Audit Session ID: 0a96cf69015cb0005edf2cc2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 5579 | Audit Session ID: 0a96cf69015cb0005edf2cc2 | Security Group Tag: none | EasyVPN: 0 ||
Username: samashin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.229 | Public IP: 106.220.81.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:01:41 IST Tue Jun 9 2020 | Duration: 0h:28m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 44203148 | Bytes Rx: 2841504 | IP Addr: 10.150.237.229 | Public IP: 106.220.81.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:01:41 IST Tue Jun 9 2020 | Duration: 0h:28m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 44203148 | Bytes Rx: 2841504 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5580 | Audit Session ID: 0a96cf69015cc0005edf2ccd | Security Group Tag: none | EasyVPN: 0 |Session ID: 5580 | Audit Session ID: 0a96cf69015cc0005edf2ccd | Security Group Tag: none | EasyVPN: 0 ||
Username: djadhwan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.111 | Public IP: 103.121.184.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:04 IST Tue Jun 9 2020 | Duration: 0h:28m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 100415499 | Bytes Rx: 5898221 | IP Addr: 10.150.237.111 | Public IP: 103.121.184.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:04 IST Tue Jun 9 2020 | Duration: 0h:28m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 100415499 | Bytes Rx: 5898221 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5581 | Audit Session ID: 0a96cf69015cd0005edf2ce4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 5581 | Audit Session ID: 0a96cf69015cd0005edf2ce4 | Security Group Tag: none | EasyVPN: 0 ||
Username: SDADSENA | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.69 | Public IP: 49.35.18.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:16 IST Tue Jun 9 2020 | Duration: 0h:28m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 6665210 | Bytes Rx: 1075992 | IP Addr: 10.150.244.69 | Public IP: 49.35.18.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:16 IST Tue Jun 9 2020 | Duration: 0h:28m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 6665210 | Bytes Rx: 1075992 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5583 | Audit Session ID: 0a96cf69015cf0005edf2cf0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 5583 | Audit Session ID: 0a96cf69015cf0005edf2cf0 | Security Group Tag: none | EasyVPN: 0 ||
Username: VAgarwal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.105 | Public IP: 42.108.202.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:26 IST Tue Jun 9 2020 | Duration: 0h:27m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 24459425 | Bytes Rx: 37682493 | IP Addr: 10.150.244.105 | Public IP: 42.108.202.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:26 IST Tue Jun 9 2020 | Duration: 0h:27m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 24459425 | Bytes Rx: 37682493 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5585 | Audit Session ID: 0a96cf69015d10005edf2cfa | Security Group Tag: none | EasyVPN: 0 |Session ID: 5585 | Audit Session ID: 0a96cf69015d10005edf2cfa | Security Group Tag: none | EasyVPN: 0 ||
Username: sousahoo | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.91 | Public IP: 103.252.52.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:50 IST Tue Jun 9 2020 | Duration: 0h:27m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 96599534 | Bytes Rx: 9647021 | IP Addr: 10.150.237.91 | Public IP: 103.252.52.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:50 IST Tue Jun 9 2020 | Duration: 0h:27m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 96599534 | Bytes Rx: 9647021 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5587 | Audit Session ID: 0a96cf69015d30005edf2d12 | Security Group Tag: none | EasyVPN: 0 |Session ID: 5587 | Audit Session ID: 0a96cf69015d30005edf2d12 | Security Group Tag: none | EasyVPN: 0 ||
Username: VGanvir | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.106 | Public IP: 157.47.16.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:53 IST Tue Jun 9 2020 | Duration: 0h:27m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 24773816 | Bytes Rx: 10548731 | IP Addr: 10.150.244.106 | Public IP: 157.47.16.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:53 IST Tue Jun 9 2020 | Duration: 0h:27m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 24773816 | Bytes Rx: 10548731 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5588 | Audit Session ID: 0a96cf69015d40005edf2d15 | Security Group Tag: none | EasyVPN: 0 |Session ID: 5588 | Audit Session ID: 0a96cf69015d40005edf2d15 | Security Group Tag: none | EasyVPN: 0 ||
Username: GYerawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.233 | Public IP: 106.77.50.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:53 IST Tue Jun 9 2020 | Duration: 0h:27m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 17232154 | Bytes Rx: 13356182 | IP Addr: 10.150.237.233 | Public IP: 106.77.50.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:53 IST Tue Jun 9 2020 | Duration: 0h:27m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 17232154 | Bytes Rx: 13356182 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5589 | Audit Session ID: 0a96cf69015d50005edf2d15 | Security Group Tag: none | EasyVPN: 0 |Session ID: 5589 | Audit Session ID: 0a96cf69015d50005edf2d15 | Security Group Tag: none | EasyVPN: 0 ||
Username: kirthys | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.107 | Public IP: 49.206.124.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:03:15 IST Tue Jun 9 2020 | Duration: 0h:27m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 33585077 | Bytes Rx: 6489739 | IP Addr: 10.150.244.107 | Public IP: 49.206.124.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:03:15 IST Tue Jun 9 2020 | Duration: 0h:27m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 33585077 | Bytes Rx: 6489739 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5590 | Audit Session ID: 0a96cf69015d60005edf2d2b | Security Group Tag: none | EasyVPN: 0 |Session ID: 5590 | Audit Session ID: 0a96cf69015d60005edf2d2b | Security Group Tag: none | EasyVPN: 0 ||
Username: akasana | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.108 | Public IP: 106.215.149.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:03:32 IST Tue Jun 9 2020 | Duration: 0h:26m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 16564449 | Bytes Rx: 16516742 | IP Addr: 10.150.244.108 | Public IP: 106.215.149.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:03:32 IST Tue Jun 9 2020 | Duration: 0h:26m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 16564449 | Bytes Rx: 16516742 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5591 | Audit Session ID: 0a96cf69015d70005edf2d3c | Security Group Tag: none | EasyVPN: 0 |Session ID: 5591 | Audit Session ID: 0a96cf69015d70005edf2d3c | Security Group Tag: none | EasyVPN: 0 ||
Username: shubhrau | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.86 | Public IP: 106.220.163.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:03:37 IST Tue Jun 9 2020 | Duration: 0h:26m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 6702079 | Bytes Rx: 3156179 | IP Addr: 10.150.244.86 | Public IP: 106.220.163.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:03:37 IST Tue Jun 9 2020 | Duration: 0h:26m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 6702079 | Bytes Rx: 3156179 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5592 | Audit Session ID: 0a96cf69015d80005edf2d41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 5592 | Audit Session ID: 0a96cf69015d80005edf2d41 | Security Group Tag: none | EasyVPN: 0 ||
Username: ramkrisc | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.109 | Public IP: 47.29.235.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:03:41 IST Tue Jun 9 2020 | Duration: 0h:26m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 18639331 | Bytes Rx: 4454813 | IP Addr: 10.150.244.109 | Public IP: 47.29.235.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:03:41 IST Tue Jun 9 2020 | Duration: 0h:26m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 18639331 | Bytes Rx: 4454813 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5593 | Audit Session ID: 0a96cf69015d90005edf2d45 | Security Group Tag: none | EasyVPN: 0 |Session ID: 5593 | Audit Session ID: 0a96cf69015d90005edf2d45 | Security Group Tag: none | EasyVPN: 0 ||
Username: meghdhaw | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.79 | Public IP: 171.78.209.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:03:55 IST Tue Jun 9 2020 | Duration: 0h:26m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 93287026 | Bytes Rx: 8720223 | IP Addr: 10.150.244.79 | Public IP: 171.78.209.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:03:55 IST Tue Jun 9 2020 | Duration: 0h:26m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 93287026 | Bytes Rx: 8720223 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5594 | Audit Session ID: 0a96cf69015da0005edf2d53 | Security Group Tag: none | EasyVPN: 0 |Session ID: 5594 | Audit Session ID: 0a96cf69015da0005edf2d53 | Security Group Tag: none | EasyVPN: 0 ||
Username: sadeore | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.225 | Public IP: 49.35.45.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:04:09 IST Tue Jun 9 2020 | Duration: 0h:26m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 10037171 | Bytes Rx: 1727701 | IP Addr: 10.150.237.225 | Public IP: 49.35.45.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:04:09 IST Tue Jun 9 2020 | Duration: 0h:26m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 10037171 | Bytes Rx: 1727701 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5595 | Audit Session ID: 0a96cf69015db0005edf2d61 | Security Group Tag: none | EasyVPN: 0 |Session ID: 5595 | Audit Session ID: 0a96cf69015db0005edf2d61 | Security Group Tag: none | EasyVPN: 0 ||
Username: rghodila | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.75 | Public IP: 43.231.133.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:04:11 IST Tue Jun 9 2020 | Duration: 0h:26m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 280971510 | Bytes Rx: 20056987 | IP Addr: 10.150.244.75 | Public IP: 43.231.133.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:04:11 IST Tue Jun 9 2020 | Duration: 0h:26m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 280971510 | Bytes Rx: 20056987 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5596 | Audit Session ID: 0a96cf69015dc0005edf2d63 | Security Group Tag: none | EasyVPN: 0 |Session ID: 5596 | Audit Session ID: 0a96cf69015dc0005edf2d63 | Security Group Tag: none | EasyVPN: 0 ||
Username: umekumb | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.110 | Public IP: 42.107.84.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:04:13 IST Tue Jun 9 2020 | Duration: 0h:26m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 293007383 | Bytes Rx: 20393465 | IP Addr: 10.150.244.110 | Public IP: 42.107.84.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:04:13 IST Tue Jun 9 2020 | Duration: 0h:26m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 293007383 | Bytes Rx: 20393465 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5597 | Audit Session ID: 0a96cf69015dd0005edf2d65 | Security Group Tag: none | EasyVPN: 0 |Session ID: 5597 | Audit Session ID: 0a96cf69015dd0005edf2d65 | Security Group Tag: none | EasyVPN: 0 ||
Username: sussinha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.111 | Public IP: 157.33.153.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:04:16 IST Tue Jun 9 2020 | Duration: 0h:26m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 6988161 | Bytes Rx: 2022094 | IP Addr: 10.150.244.111 | Public IP: 157.33.153.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:04:16 IST Tue Jun 9 2020 | Duration: 0h:26m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 6988161 | Bytes Rx: 2022094 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5598 | Audit Session ID: 0a96cf69015de0005edf2d68 | Security Group Tag: none | EasyVPN: 0 |Session ID: 5598 | Audit Session ID: 0a96cf69015de0005edf2d68 | Security Group Tag: none | EasyVPN: 0 ||
