sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.127 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:40 IST Mon Jun 1 2020 | Duration: 4d 7h:59m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 18069791266 | Bytes Rx: 1551369885 | IP Addr: 10.149.233.127 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:40 IST Mon Jun 1 2020 | Duration: 4d 7h:59m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 18069791266 | Bytes Rx: 1551369885 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 125799 | Audit Session ID: 0a95072a1eb670005ed45be4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 125799 | Audit Session ID: 0a95072a1eb670005ed45be4 | Security Group Tag: none | EasyVPN: 0 ||
Username: sdevaraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.142 | Public IP: 157.46.60.248 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:11:37 IST Fri Jun 5 2020 | Duration: 0h:55m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 28880907 | Bytes Rx: 15701418 | IP Addr: 10.149.232.142 | Public IP: 157.46.60.248 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:11:37 IST Fri Jun 5 2020 | Duration: 0h:55m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 28880907 | Bytes Rx: 15701418 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135947 | Audit Session ID: 0a95072a2130b0005eda0541 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135947 | Audit Session ID: 0a95072a2130b0005eda0541 | Security Group Tag: none | EasyVPN: 0 ||
Username: anujshah | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.240.86 | Public IP: 106.213.211.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:12:43 IST Fri Jun 5 2020 | Duration: 0h:54m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 301335512 | Bytes Rx: 24928556 | IP Addr: 10.149.240.86 | Public IP: 106.213.211.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:12:43 IST Fri Jun 5 2020 | Duration: 0h:54m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 301335512 | Bytes Rx: 24928556 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135950 | Audit Session ID: 0a95072a2130e0005eda0583 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135950 | Audit Session ID: 0a95072a2130e0005eda0583 | Security Group Tag: none | EasyVPN: 0 ||
Username: kesavan.mn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.3 | Public IP: 103.38.13.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:13:51 IST Fri Jun 5 2020 | Duration: 0h:53m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 34902916 | Bytes Rx: 16083568 | IP Addr: 10.149.232.3 | Public IP: 103.38.13.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:13:51 IST Fri Jun 5 2020 | Duration: 0h:53m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 34902916 | Bytes Rx: 16083568 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135952 | Audit Session ID: 0a95072a213100005eda05c7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135952 | Audit Session ID: 0a95072a213100005eda05c7 | Security Group Tag: none | EasyVPN: 0 ||
Username: CKonduru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.109 | Public IP: 157.44.157.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:13:52 IST Fri Jun 5 2020 | Duration: 0h:53m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 23626739 | Bytes Rx: 6992976 | IP Addr: 10.149.240.109 | Public IP: 157.44.157.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:13:52 IST Fri Jun 5 2020 | Duration: 0h:53m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 23626739 | Bytes Rx: 6992976 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135953 | Audit Session ID: 0a95072a213110005eda05c8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135953 | Audit Session ID: 0a95072a213110005eda05c8 | Security Group Tag: none | EasyVPN: 0 ||
Username: jaschoud | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.173 | Public IP: 157.51.223.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:17:28 IST Fri Jun 5 2020 | Duration: 0h:49m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 23990716 | Bytes Rx: 12686458 | IP Addr: 10.149.232.173 | Public IP: 157.51.223.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:17:28 IST Fri Jun 5 2020 | Duration: 0h:49m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 23990716 | Bytes Rx: 12686458 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135955 | Audit Session ID: 0a95072a213130005eda06a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135955 | Audit Session ID: 0a95072a213130005eda06a0 | Security Group Tag: none | EasyVPN: 0 ||
Username: DAnandR | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.1 | Public IP: 27.5.118.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:17:35 IST Fri Jun 5 2020 | Duration: 0h:49m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 28045046 | Bytes Rx: 11920091 | IP Addr: 10.149.232.1 | Public IP: 27.5.118.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:17:35 IST Fri Jun 5 2020 | Duration: 0h:49m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 28045046 | Bytes Rx: 11920091 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135956 | Audit Session ID: 0a95072a213140005eda06a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135956 | Audit Session ID: 0a95072a213140005eda06a7 | Security Group Tag: none | EasyVPN: 0 ||
Username: chbhokar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.117 | Public IP: 157.47.59.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:17:37 IST Fri Jun 5 2020 | Duration: 0h:49m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 114806889 | Bytes Rx: 7121189 | IP Addr: 10.149.232.117 | Public IP: 157.47.59.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:17:37 IST Fri Jun 5 2020 | Duration: 0h:49m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 114806889 | Bytes Rx: 7121189 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135957 | Audit Session ID: 0a95072a213150005eda06a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135957 | Audit Session ID: 0a95072a213150005eda06a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: vivekvp | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.87 | Public IP: 106.200.24.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:19:04 IST Fri Jun 5 2020 | Duration: 0h:47m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 36092315 | Bytes Rx: 10962741 | IP Addr: 10.149.233.87 | Public IP: 106.200.24.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:19:04 IST Fri Jun 5 2020 | Duration: 0h:47m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 36092315 | Bytes Rx: 10962741 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135958 | Audit Session ID: 0a95072a213160005eda0700 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135958 | Audit Session ID: 0a95072a213160005eda0700 | Security Group Tag: none | EasyVPN: 0 ||
Username: kkumarb | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.201 | Public IP: 49.205.78.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:19:17 IST Fri Jun 5 2020 | Duration: 0h:47m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 39182692 | Bytes Rx: 19581751 | IP Addr: 10.149.232.201 | Public IP: 49.205.78.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:19:17 IST Fri Jun 5 2020 | Duration: 0h:47m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 39182692 | Bytes Rx: 19581751 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135959 | Audit Session ID: 0a95072a213170005eda070d | Security Group Tag: none | EasyVPN: 0 |Session ID: 135959 | Audit Session ID: 0a95072a213170005eda070d | Security Group Tag: none | EasyVPN: 0 ||
Username: smalathi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.192 | Public IP: 27.5.126.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:19:36 IST Fri Jun 5 2020 | Duration: 0h:47m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 13109879 | Bytes Rx: 7448760 | IP Addr: 10.149.232.192 | Public IP: 27.5.126.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:19:36 IST Fri Jun 5 2020 | Duration: 0h:47m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 13109879 | Bytes Rx: 7448760 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135960 | Audit Session ID: 0a95072a213180005eda0720 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135960 | Audit Session ID: 0a95072a213180005eda0720 | Security Group Tag: none | EasyVPN: 0 ||
Username: PrabuBal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.113 | Public IP: 223.181.233.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:19:49 IST Fri Jun 5 2020 | Duration: 0h:47m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 26630963 | Bytes Rx: 12366060 | IP Addr: 10.149.240.113 | Public IP: 223.181.233.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:19:49 IST Fri Jun 5 2020 | Duration: 0h:47m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 26630963 | Bytes Rx: 12366060 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135961 | Audit Session ID: 0a95072a213190005eda072d | Security Group Tag: none | EasyVPN: 0 |Session ID: 135961 | Audit Session ID: 0a95072a213190005eda072d | Security Group Tag: none | EasyVPN: 0 ||
Username: jestinch | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.110 | Public IP: 137.97.86.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:20:05 IST Fri Jun 5 2020 | Duration: 0h:46m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 110863571 | Bytes Rx: 24520949 | IP Addr: 10.149.240.110 | Public IP: 137.97.86.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:20:05 IST Fri Jun 5 2020 | Duration: 0h:46m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 110863571 | Bytes Rx: 24520949 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135964 | Audit Session ID: 0a95072a2131c0005eda073d | Security Group Tag: none | EasyVPN: 0 |Session ID: 135964 | Audit Session ID: 0a95072a2131c0005eda073d | Security Group Tag: none | EasyVPN: 0 ||
Username: sugansub | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.112 | Public IP: 157.46.19.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:20:08 IST Fri Jun 5 2020 | Duration: 0h:46m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 11380473 | Bytes Rx: 9768577 | IP Addr: 10.149.240.112 | Public IP: 157.46.19.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:20:08 IST Fri Jun 5 2020 | Duration: 0h:46m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 11380473 | Bytes Rx: 9768577 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135966 | Audit Session ID: 0a95072a2131e0005eda0740 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135966 | Audit Session ID: 0a95072a2131e0005eda0740 | Security Group Tag: none | EasyVPN: 0 ||
Username: Mpopale | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.95 | Public IP: 106.78.199.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:21:08 IST Fri Jun 5 2020 | Duration: 0h:45m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 105181452 | Bytes Rx: 31560850 | IP Addr: 10.149.232.95 | Public IP: 106.78.199.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:21:08 IST Fri Jun 5 2020 | Duration: 0h:45m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 105181452 | Bytes Rx: 31560850 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135967 | Audit Session ID: 0a95072a2131f0005eda077c | Security Group Tag: none | EasyVPN: 0 |Session ID: 135967 | Audit Session ID: 0a95072a2131f0005eda077c | Security Group Tag: none | EasyVPN: 0 ||
Username: mazharud | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.172 | Public IP: 157.51.215.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:21:43 IST Fri Jun 5 2020 | Duration: 0h:45m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 3123270 | Bytes Rx: 2867692 | IP Addr: 10.149.232.172 | Public IP: 157.51.215.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:21:43 IST Fri Jun 5 2020 | Duration: 0h:45m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 3123270 | Bytes Rx: 2867692 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135968 | Audit Session ID: 0a95072a213200005eda079f | Security Group Tag: none | EasyVPN: 0 |Session ID: 135968 | Audit Session ID: 0a95072a213200005eda079f | Security Group Tag: none | EasyVPN: 0 ||
Username: vadivazhagan.s | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.35 | Public IP: 182.65.71.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:21:43 IST Fri Jun 5 2020 | Duration: 0h:45m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 6552700 | Bytes Rx: 12276053 | IP Addr: 10.149.233.35 | Public IP: 182.65.71.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:21:43 IST Fri Jun 5 2020 | Duration: 0h:45m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 6552700 | Bytes Rx: 12276053 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135969 | Audit Session ID: 0a95072a213210005eda079f | Security Group Tag: none | EasyVPN: 0 |Session ID: 135969 | Audit Session ID: 0a95072a213210005eda079f | Security Group Tag: none | EasyVPN: 0 ||
Username: RitaA | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.220 | Public IP: 171.51.246.62 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:21:45 IST Fri Jun 5 2020 | Duration: 0h:45m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 30205277 | Bytes Rx: 23882720 | IP Addr: 10.149.241.220 | Public IP: 171.51.246.62 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:21:45 IST Fri Jun 5 2020 | Duration: 0h:45m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 30205277 | Bytes Rx: 23882720 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135970 | Audit Session ID: 0a95072a213220005eda07a1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135970 | Audit Session ID: 0a95072a213220005eda07a1 | Security Group Tag: none | EasyVPN: 0 ||
Username: snallapa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.60 | Public IP: 157.46.238.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:25:53 IST Fri Jun 5 2020 | Duration: 0h:41m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 10543399 | Bytes Rx: 4093387 | IP Addr: 10.149.233.60 | Public IP: 157.46.238.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:25:53 IST Fri Jun 5 2020 | Duration: 0h:41m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 10543399 | Bytes Rx: 4093387 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135972 | Audit Session ID: 0a95072a213240005eda0899 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135972 | Audit Session ID: 0a95072a213240005eda0899 | Security Group Tag: none | EasyVPN: 0 ||
Username: GRavilla | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.183 | Public IP: 137.97.250.81 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:26:20 IST Fri Jun 5 2020 | Duration: 0h:40m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 21554280 | Bytes Rx: 10334750 | IP Addr: 10.149.233.183 | Public IP: 137.97.250.81 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:26:20 IST Fri Jun 5 2020 | Duration: 0h:40m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 21554280 | Bytes Rx: 10334750 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135974 | Audit Session ID: 0a95072a213260005eda08b4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135974 | Audit Session ID: 0a95072a213260005eda08b4 | Security Group Tag: none | EasyVPN: 0 ||
Username: hpandidu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.87 | Public IP: 157.50.249.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:26:53 IST Fri Jun 5 2020 | Duration: 0h:40m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 27509656 | Bytes Rx: 6828445 | IP Addr: 10.149.232.87 | Public IP: 157.50.249.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:26:53 IST Fri Jun 5 2020 | Duration: 0h:40m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 27509656 | Bytes Rx: 6828445 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135978 | Audit Session ID: 0a95072a2132a0005eda08d5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135978 | Audit Session ID: 0a95072a2132a0005eda08d5 | Security Group Tag: none | EasyVPN: 0 ||
