sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: vvelu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.224 | Public IP: 49.207.137.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:08:42 IST Thu Jun 25 2020 | Duration: 11h:51m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 630940389 | Bytes Rx: 342783550 | IP Addr: 10.149.232.224 | Public IP: 49.207.137.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:08:42 IST Thu Jun 25 2020 | Duration: 11h:51m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 630940389 | Bytes Rx: 342783550 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172171 | Audit Session ID: 0a95072a2a08b0005ef3f212 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172171 | Audit Session ID: 0a95072a2a08b0005ef3f212 | Security Group Tag: none | EasyVPN: 0 ||
Username: nkumaran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.46 | Public IP: 106.198.37.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:34:38 IST Thu Jun 25 2020 | Duration: 2h:25m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 1880788580 | Bytes Rx: 95632245 | IP Addr: 10.149.232.46 | Public IP: 106.198.37.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:34:38 IST Thu Jun 25 2020 | Duration: 2h:25m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 1880788580 | Bytes Rx: 95632245 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 173758 | Audit Session ID: 0a95072a2a6be0005ef476b6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 173758 | Audit Session ID: 0a95072a2a6be0005ef476b6 | Security Group Tag: none | EasyVPN: 0 ||
Username: rohitbp | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.112 | Public IP: 103.51.153.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:36:44 IST Thu Jun 25 2020 | Duration: 2h:23m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 277949973 | Bytes Rx: 83525252 | IP Addr: 10.149.233.112 | Public IP: 103.51.153.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:36:44 IST Thu Jun 25 2020 | Duration: 2h:23m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 277949973 | Bytes Rx: 83525252 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 173761 | Audit Session ID: 0a95072a2a6c10005ef47734 | Security Group Tag: none | EasyVPN: 0 |Session ID: 173761 | Audit Session ID: 0a95072a2a6c10005ef47734 | Security Group Tag: none | EasyVPN: 0 ||
Username: sarvind | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.215 | Public IP: 27.62.40.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:37:10 IST Thu Jun 25 2020 | Duration: 2h:23m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 415061271 | Bytes Rx: 86259594 | IP Addr: 10.149.233.215 | Public IP: 27.62.40.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:37:10 IST Thu Jun 25 2020 | Duration: 2h:23m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 415061271 | Bytes Rx: 86259594 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 173763 | Audit Session ID: 0a95072a2a6c30005ef4774e | Security Group Tag: none | EasyVPN: 0 |Session ID: 173763 | Audit Session ID: 0a95072a2a6c30005ef4774e | Security Group Tag: none | EasyVPN: 0 ||
Username: knauber | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.24 | Public IP: 27.5.173.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:40:16 IST Thu Jun 25 2020 | Duration: 2h:20m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 63590423 | Bytes Rx: 15554749 | IP Addr: 10.149.233.24 | Public IP: 27.5.173.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:40:16 IST Thu Jun 25 2020 | Duration: 2h:20m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 63590423 | Bytes Rx: 15554749 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 173769 | Audit Session ID: 0a95072a2a6c90005ef47808 | Security Group Tag: none | EasyVPN: 0 |Session ID: 173769 | Audit Session ID: 0a95072a2a6c90005ef47808 | Security Group Tag: none | EasyVPN: 0 ||
Username: DharArum | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.16 | Public IP: 106.222.109.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:42:48 IST Thu Jun 25 2020 | Duration: 2h:17m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 544364957 | Bytes Rx: 126205404 | IP Addr: 10.149.233.16 | Public IP: 106.222.109.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:42:48 IST Thu Jun 25 2020 | Duration: 2h:17m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 544364957 | Bytes Rx: 126205404 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 173774 | Audit Session ID: 0a95072a2a6ce0005ef478a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 173774 | Audit Session ID: 0a95072a2a6ce0005ef478a0 | Security Group Tag: none | EasyVPN: 0 ||
Username: SaranyaR | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.230 | Public IP: 106.208.130.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:43:16 IST Thu Jun 25 2020 | Duration: 2h:17m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 60067472 | Bytes Rx: 53358717 | IP Addr: 10.149.241.230 | Public IP: 106.208.130.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:43:16 IST Thu Jun 25 2020 | Duration: 2h:17m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 60067472 | Bytes Rx: 53358717 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 173775 | Audit Session ID: 0a95072a2a6cf0005ef478bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 173775 | Audit Session ID: 0a95072a2a6cf0005ef478bc | Security Group Tag: none | EasyVPN: 0 ||
Username: satnatar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.148 | Public IP: 122.164.140.145 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 15:44:01 IST Thu Jun 25 2020 | Duration: 2h:16m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 66957694 | Bytes Rx: 102151496 | IP Addr: 10.149.241.148 | Public IP: 122.164.140.145 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 15:44:01 IST Thu Jun 25 2020 | Duration: 2h:16m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 66957694 | Bytes Rx: 102151496 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 173777 | Audit Session ID: 0a95072a2a6d10005ef478e9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 173777 | Audit Session ID: 0a95072a2a6d10005ef478e9 | Security Group Tag: none | EasyVPN: 0 ||
Username: gmathew | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.229 | Public IP: 137.97.156.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:44:07 IST Thu Jun 25 2020 | Duration: 2h:16m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 42141489 | Bytes Rx: 14433753 | IP Addr: 10.149.241.229 | Public IP: 137.97.156.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:44:07 IST Thu Jun 25 2020 | Duration: 2h:16m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 42141489 | Bytes Rx: 14433753 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 173778 | Audit Session ID: 0a95072a2a6d20005ef478ef | Security Group Tag: none | EasyVPN: 0 |Session ID: 173778 | Audit Session ID: 0a95072a2a6d20005ef478ef | Security Group Tag: none | EasyVPN: 0 ||
Username: senraja | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.51 | Public IP: 103.103.11.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:44:10 IST Thu Jun 25 2020 | Duration: 2h:16m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 72967601 | Bytes Rx: 55842342 | IP Addr: 10.149.240.51 | Public IP: 103.103.11.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:44:10 IST Thu Jun 25 2020 | Duration: 2h:16m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 72967601 | Bytes Rx: 55842342 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 173779 | Audit Session ID: 0a95072a2a6d30005ef478f2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 173779 | Audit Session ID: 0a95072a2a6d30005ef478f2 | Security Group Tag: none | EasyVPN: 0 ||
Username: poojjaga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.199 | Public IP: 157.49.138.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:44:35 IST Thu Jun 25 2020 | Duration: 2h:15m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 100417099 | Bytes Rx: 41473929 | IP Addr: 10.149.241.199 | Public IP: 157.49.138.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:44:35 IST Thu Jun 25 2020 | Duration: 2h:15m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 100417099 | Bytes Rx: 41473929 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 173781 | Audit Session ID: 0a95072a2a6d50005ef4790b | Security Group Tag: none | EasyVPN: 0 |Session ID: 173781 | Audit Session ID: 0a95072a2a6d50005ef4790b | Security Group Tag: none | EasyVPN: 0 ||
Username: ashwnara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.58 | Public IP: 157.50.137.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:44:42 IST Thu Jun 25 2020 | Duration: 2h:15m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 63140173 | Bytes Rx: 29124497 | IP Addr: 10.149.240.58 | Public IP: 157.50.137.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:44:42 IST Thu Jun 25 2020 | Duration: 2h:15m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 63140173 | Bytes Rx: 29124497 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 173782 | Audit Session ID: 0a95072a2a6d60005ef47912 | Security Group Tag: none | EasyVPN: 0 |Session ID: 173782 | Audit Session ID: 0a95072a2a6d60005ef47912 | Security Group Tag: none | EasyVPN: 0 ||
Username: aselvama | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.61 | Public IP: 103.88.76.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:45:19 IST Thu Jun 25 2020 | Duration: 2h:15m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 26018465 | Bytes Rx: 8291043 | IP Addr: 10.149.232.61 | Public IP: 103.88.76.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:45:19 IST Thu Jun 25 2020 | Duration: 2h:15m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 26018465 | Bytes Rx: 8291043 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 173786 | Audit Session ID: 0a95072a2a6da0005ef47937 | Security Group Tag: none | EasyVPN: 0 |Session ID: 173786 | Audit Session ID: 0a95072a2a6da0005ef47937 | Security Group Tag: none | EasyVPN: 0 ||
Username: sabana.bee | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.125 | Public IP: 49.206.125.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:46:59 IST Thu Jun 25 2020 | Duration: 2h:13m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 32046679 | Bytes Rx: 89583334 | IP Addr: 10.149.232.125 | Public IP: 49.206.125.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:46:59 IST Thu Jun 25 2020 | Duration: 2h:13m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 32046679 | Bytes Rx: 89583334 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 173788 | Audit Session ID: 0a95072a2a6dc0005ef4799b | Security Group Tag: none | EasyVPN: 0 |Session ID: 173788 | Audit Session ID: 0a95072a2a6dc0005ef4799b | Security Group Tag: none | EasyVPN: 0 ||
Username: mahkumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.156 | Public IP: 106.198.76.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:47:08 IST Thu Jun 25 2020 | Duration: 2h:13m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 187048614 | Bytes Rx: 122154521 | IP Addr: 10.149.232.156 | Public IP: 106.198.76.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:47:08 IST Thu Jun 25 2020 | Duration: 2h:13m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 187048614 | Bytes Rx: 122154521 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 173789 | Audit Session ID: 0a95072a2a6dd0005ef479a4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 173789 | Audit Session ID: 0a95072a2a6dd0005ef479a4 | Security Group Tag: none | EasyVPN: 0 ||
Username: manogupt | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.241.214 | Public IP: 112.79.200.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:47:39 IST Thu Jun 25 2020 | Duration: 2h:12m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 100019381 | Bytes Rx: 48935214 | IP Addr: 10.149.241.214 | Public IP: 112.79.200.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:47:39 IST Thu Jun 25 2020 | Duration: 2h:12m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 100019381 | Bytes Rx: 48935214 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 173791 | Audit Session ID: 0a95072a2a6df0005ef479c3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 173791 | Audit Session ID: 0a95072a2a6df0005ef479c3 | Security Group Tag: none | EasyVPN: 0 ||
Username: JiBachha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.213 | Public IP: 157.47.46.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:48:44 IST Thu Jun 25 2020 | Duration: 2h:11m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 45158227 | Bytes Rx: 20913322 | IP Addr: 10.149.232.213 | Public IP: 157.47.46.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:48:44 IST Thu Jun 25 2020 | Duration: 2h:11m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 45158227 | Bytes Rx: 20913322 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 173792 | Audit Session ID: 0a95072a2a6e00005ef47a04 | Security Group Tag: none | EasyVPN: 0 |Session ID: 173792 | Audit Session ID: 0a95072a2a6e00005ef47a04 | Security Group Tag: none | EasyVPN: 0 ||
Username: nishant.budhani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.4 | Public IP: 103.86.182.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:51:49 IST Thu Jun 25 2020 | Duration: 2h:08m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 478130707 | Bytes Rx: 101973400 | IP Addr: 10.149.233.4 | Public IP: 103.86.182.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:51:49 IST Thu Jun 25 2020 | Duration: 2h:08m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 478130707 | Bytes Rx: 101973400 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 173796 | Audit Session ID: 0a95072a2a6e40005ef47abd | Security Group Tag: none | EasyVPN: 0 |Session ID: 173796 | Audit Session ID: 0a95072a2a6e40005ef47abd | Security Group Tag: none | EasyVPN: 0 ||
Username: VDESARAJ | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.210 | Public IP: 183.83.69.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:54:49 IST Thu Jun 25 2020 | Duration: 2h:05m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 15011293 | Bytes Rx: 49781389 | IP Addr: 10.149.232.210 | Public IP: 183.83.69.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:54:49 IST Thu Jun 25 2020 | Duration: 2h:05m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 15011293 | Bytes Rx: 49781389 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 173803 | Audit Session ID: 0a95072a2a6eb0005ef47b71 | Security Group Tag: none | EasyVPN: 0 |Session ID: 173803 | Audit Session ID: 0a95072a2a6eb0005ef47b71 | Security Group Tag: none | EasyVPN: 0 ||
Username: ArunSasi | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.240.1 | Public IP: 103.245.189.9 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 15:54:58 IST Thu Jun 25 2020 | Duration: 2h:05m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 217973723 | Bytes Rx: 46706410 | IP Addr: 10.149.240.1 | Public IP: 103.245.189.9 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 15:54:58 IST Thu Jun 25 2020 | Duration: 2h:05m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 217973723 | Bytes Rx: 46706410 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 173804 | Audit Session ID: 0a95072a2a6ec0005ef47b7a | Security Group Tag: none | EasyVPN: 0 |Session ID: 173804 | Audit Session ID: 0a95072a2a6ec0005ef47b7a | Security Group Tag: none | EasyVPN: 0 ||
Username: paarumug | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.112 | Public IP: 157.50.7.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:57:11 IST Thu Jun 25 2020 | Duration: 2h:03m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 246652721 | Bytes Rx: 97519759 | IP Addr: 10.149.232.112 | Public IP: 157.50.7.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:57:11 IST Thu Jun 25 2020 | Duration: 2h:03m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 246652721 | Bytes Rx: 97519759 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 173809 | Audit Session ID: 0a95072a2a6f10005ef47bff | Security Group Tag: none | EasyVPN: 0 |Session ID: 173809 | Audit Session ID: 0a95072a2a6f10005ef47bff | Security Group Tag: none | EasyVPN: 0 ||
