sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: smaniyan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.138 | Public IP: 157.51.115.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:18:47 IST Thu Jun 11 2020 | Duration: 22h:45m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 1032199894 | Bytes Rx: 299555119 | IP Addr: 10.149.233.138 | Public IP: 157.51.115.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:18:47 IST Thu Jun 11 2020 | Duration: 22h:45m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 1032199894 | Bytes Rx: 299555119 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146433 | Audit Session ID: 0a95072a23c010005ee1d3cf | Security Group Tag: none | EasyVPN: 0 |Session ID: 146433 | Audit Session ID: 0a95072a23c010005ee1d3cf | Security Group Tag: none | EasyVPN: 0 ||
Username: prakrish | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.228 | Public IP: 157.46.21.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:18 IST Fri Jun 12 2020 | Duration: 0h:17m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 25093557 | Bytes Rx: 6283687 | IP Addr: 10.149.232.228 | Public IP: 157.46.21.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:18 IST Fri Jun 12 2020 | Duration: 0h:17m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 25093557 | Bytes Rx: 6283687 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148283 | Audit Session ID: 0a95072a2433b0005ee30fa2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148283 | Audit Session ID: 0a95072a2433b0005ee30fa2 | Security Group Tag: none | EasyVPN: 0 ||
Username: harish.ps | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.220 | Public IP: 202.62.81.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:54 IST Fri Jun 12 2020 | Duration: 0h:12m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 47211130 | Bytes Rx: 11006610 | IP Addr: 10.149.232.220 | Public IP: 202.62.81.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:54 IST Fri Jun 12 2020 | Duration: 0h:12m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 47211130 | Bytes Rx: 11006610 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148284 | Audit Session ID: 0a95072a2433c0005ee310f2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148284 | Audit Session ID: 0a95072a2433c0005ee310f2 | Security Group Tag: none | EasyVPN: 0 ||
Username: sudhakup | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.229 | Public IP: 115.99.3.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:12 IST Fri Jun 12 2020 | Duration: 0h:11m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 8347760 | Bytes Rx: 2945659 | IP Addr: 10.149.232.229 | Public IP: 115.99.3.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:12 IST Fri Jun 12 2020 | Duration: 0h:11m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 8347760 | Bytes Rx: 2945659 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148285 | Audit Session ID: 0a95072a2433d0005ee31104 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148285 | Audit Session ID: 0a95072a2433d0005ee31104 | Security Group Tag: none | EasyVPN: 0 ||
Username: RVasani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.230 | Public IP: 27.4.34.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:20 IST Fri Jun 12 2020 | Duration: 0h:11m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 65256394 | Bytes Rx: 10797357 | IP Addr: 10.149.232.230 | Public IP: 27.4.34.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:20 IST Fri Jun 12 2020 | Duration: 0h:11m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 65256394 | Bytes Rx: 10797357 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148286 | Audit Session ID: 0a95072a2433e0005ee3110c | Security Group Tag: none | EasyVPN: 0 |Session ID: 148286 | Audit Session ID: 0a95072a2433e0005ee3110c | Security Group Tag: none | EasyVPN: 0 ||
Username: amrudesh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.231 | Public IP: 106.193.224.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:44 IST Fri Jun 12 2020 | Duration: 0h:11m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 5173314 | Bytes Rx: 2107629 | IP Addr: 10.149.232.231 | Public IP: 106.193.224.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:44 IST Fri Jun 12 2020 | Duration: 0h:11m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 5173314 | Bytes Rx: 2107629 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148287 | Audit Session ID: 0a95072a2433f0005ee31124 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148287 | Audit Session ID: 0a95072a2433f0005ee31124 | Security Group Tag: none | EasyVPN: 0 ||
Username: rsureddy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.13 | Public IP: 183.83.66.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:01 IST Fri Jun 12 2020 | Duration: 0h:11m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 84839089 | Bytes Rx: 6555276 | IP Addr: 10.149.232.13 | Public IP: 183.83.66.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:01 IST Fri Jun 12 2020 | Duration: 0h:11m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 84839089 | Bytes Rx: 6555276 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148288 | Audit Session ID: 0a95072a243400005ee31135 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148288 | Audit Session ID: 0a95072a243400005ee31135 | Security Group Tag: none | EasyVPN: 0 ||
Username: KonikaR | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.209 | Public IP: 45.118.157.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:15 IST Fri Jun 12 2020 | Duration: 0h:10m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 41788503 | Bytes Rx: 6065023 | IP Addr: 10.149.232.209 | Public IP: 45.118.157.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:15 IST Fri Jun 12 2020 | Duration: 0h:10m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 41788503 | Bytes Rx: 6065023 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148289 | Audit Session ID: 0a95072a243410005ee31143 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148289 | Audit Session ID: 0a95072a243410005ee31143 | Security Group Tag: none | EasyVPN: 0 ||
Username: omprakash.kore | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.232 | Public IP: 157.33.247.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:24 IST Fri Jun 12 2020 | Duration: 0h:10m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 36336773 | Bytes Rx: 4580337 | IP Addr: 10.149.232.232 | Public IP: 157.33.247.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:24 IST Fri Jun 12 2020 | Duration: 0h:10m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 36336773 | Bytes Rx: 4580337 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148290 | Audit Session ID: 0a95072a243420005ee3114c | Security Group Tag: none | EasyVPN: 0 |Session ID: 148290 | Audit Session ID: 0a95072a243420005ee3114c | Security Group Tag: none | EasyVPN: 0 ||
Username: abenny | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.233 | Public IP: 42.109.146.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:38 IST Fri Jun 12 2020 | Duration: 0h:10m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 57444011 | Bytes Rx: 5759249 | IP Addr: 10.149.232.233 | Public IP: 42.109.146.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:38 IST Fri Jun 12 2020 | Duration: 0h:10m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 57444011 | Bytes Rx: 5759249 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148293 | Audit Session ID: 0a95072a243450005ee3115a | Security Group Tag: none | EasyVPN: 0 |Session ID: 148293 | Audit Session ID: 0a95072a243450005ee3115a | Security Group Tag: none | EasyVPN: 0 ||
Username: nishlaks | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.235 | Public IP: 106.198.35.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:55 IST Fri Jun 12 2020 | Duration: 0h:10m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 20149591 | Bytes Rx: 5016662 | IP Addr: 10.149.232.235 | Public IP: 106.198.35.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:55 IST Fri Jun 12 2020 | Duration: 0h:10m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 20149591 | Bytes Rx: 5016662 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148294 | Audit Session ID: 0a95072a243460005ee3116b | Security Group Tag: none | EasyVPN: 0 |Session ID: 148294 | Audit Session ID: 0a95072a243460005ee3116b | Security Group Tag: none | EasyVPN: 0 ||
Username: sornajor | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.33 | Public IP: 27.5.112.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:09 IST Fri Jun 12 2020 | Duration: 0h:09m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 1601177 | Bytes Rx: 574376 | IP Addr: 10.149.232.33 | Public IP: 27.5.112.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:09 IST Fri Jun 12 2020 | Duration: 0h:09m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 1601177 | Bytes Rx: 574376 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148295 | Audit Session ID: 0a95072a243470005ee31179 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148295 | Audit Session ID: 0a95072a243470005ee31179 | Security Group Tag: none | EasyVPN: 0 ||
Username: bsubbiah | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.236 | Public IP: 42.111.128.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:11 IST Fri Jun 12 2020 | Duration: 0h:09m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 66828165 | Bytes Rx: 4730036 | IP Addr: 10.149.232.236 | Public IP: 42.111.128.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:11 IST Fri Jun 12 2020 | Duration: 0h:09m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 66828165 | Bytes Rx: 4730036 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148296 | Audit Session ID: 0a95072a243480005ee3117b | Security Group Tag: none | EasyVPN: 0 |Session ID: 148296 | Audit Session ID: 0a95072a243480005ee3117b | Security Group Tag: none | EasyVPN: 0 ||
Username: KImmacul | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.237 | Public IP: 106.208.25.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:30 IST Fri Jun 12 2020 | Duration: 0h:09m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 174777160 | Bytes Rx: 12303324 | IP Addr: 10.149.232.237 | Public IP: 106.208.25.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:30 IST Fri Jun 12 2020 | Duration: 0h:09m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 174777160 | Bytes Rx: 12303324 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148297 | Audit Session ID: 0a95072a243490005ee3118e | Security Group Tag: none | EasyVPN: 0 |Session ID: 148297 | Audit Session ID: 0a95072a243490005ee3118e | Security Group Tag: none | EasyVPN: 0 ||
Username: JKathare | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.238 | Public IP: 1.23.238.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:30 IST Fri Jun 12 2020 | Duration: 0h:09m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 17490588 | Bytes Rx: 6096769 | IP Addr: 10.149.232.238 | Public IP: 1.23.238.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:30 IST Fri Jun 12 2020 | Duration: 0h:09m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 17490588 | Bytes Rx: 6096769 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148298 | Audit Session ID: 0a95072a2434a0005ee3118e | Security Group Tag: none | EasyVPN: 0 |Session ID: 148298 | Audit Session ID: 0a95072a2434a0005ee3118e | Security Group Tag: none | EasyVPN: 0 ||
Username: sgrama | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.242 | Public IP: 49.206.127.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:34 IST Fri Jun 12 2020 | Duration: 0h:09m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 12197041 | Bytes Rx: 2201516 | IP Addr: 10.149.233.242 | Public IP: 49.206.127.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:34 IST Fri Jun 12 2020 | Duration: 0h:09m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 12197041 | Bytes Rx: 2201516 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148299 | Audit Session ID: 0a95072a2434b0005ee31192 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148299 | Audit Session ID: 0a95072a2434b0005ee31192 | Security Group Tag: none | EasyVPN: 0 ||
Username: pkhorne | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.239 | Public IP: 27.97.85.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:36 IST Fri Jun 12 2020 | Duration: 0h:09m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 57324117 | Bytes Rx: 7474569 | IP Addr: 10.149.232.239 | Public IP: 27.97.85.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:36 IST Fri Jun 12 2020 | Duration: 0h:09m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 57324117 | Bytes Rx: 7474569 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148300 | Audit Session ID: 0a95072a2434c0005ee31194 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148300 | Audit Session ID: 0a95072a2434c0005ee31194 | Security Group Tag: none | EasyVPN: 0 ||
Username: vlad | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.241 | Public IP: 203.194.99.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:44 IST Fri Jun 12 2020 | Duration: 0h:09m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 26900974 | Bytes Rx: 6517395 | IP Addr: 10.149.232.241 | Public IP: 203.194.99.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:44 IST Fri Jun 12 2020 | Duration: 0h:09m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 26900974 | Bytes Rx: 6517395 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148301 | Audit Session ID: 0a95072a2434d0005ee3119c | Security Group Tag: none | EasyVPN: 0 |Session ID: 148301 | Audit Session ID: 0a95072a2434d0005ee3119c | Security Group Tag: none | EasyVPN: 0 ||
Username: MadhanC | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.240 | Public IP: 103.98.63.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:48 IST Fri Jun 12 2020 | Duration: 0h:09m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 51048976 | Bytes Rx: 3784987 | IP Addr: 10.149.232.240 | Public IP: 103.98.63.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:48 IST Fri Jun 12 2020 | Duration: 0h:09m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 51048976 | Bytes Rx: 3784987 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148302 | Audit Session ID: 0a95072a2434e0005ee311a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148302 | Audit Session ID: 0a95072a2434e0005ee311a0 | Security Group Tag: none | EasyVPN: 0 ||
Username: piyushdi | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.242 | Public IP: 49.35.94.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:50 IST Fri Jun 12 2020 | Duration: 0h:09m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 5759772 | Bytes Rx: 1711383 | IP Addr: 10.149.232.242 | Public IP: 49.35.94.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:50 IST Fri Jun 12 2020 | Duration: 0h:09m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 5759772 | Bytes Rx: 1711383 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148303 | Audit Session ID: 0a95072a2434f0005ee311a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148303 | Audit Session ID: 0a95072a2434f0005ee311a2 | Security Group Tag: none | EasyVPN: 0 ||
Username: Ayubsidd | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.243 | Public IP: 49.32.35.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:55 IST Fri Jun 12 2020 | Duration: 0h:09m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 34845556 | Bytes Rx: 5915309 | IP Addr: 10.149.232.243 | Public IP: 49.32.35.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:55 IST Fri Jun 12 2020 | Duration: 0h:09m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 34845556 | Bytes Rx: 5915309 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148304 | Audit Session ID: 0a95072a243500005ee311a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148304 | Audit Session ID: 0a95072a243500005ee311a7 | Security Group Tag: none | EasyVPN: 0 ||
