sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: mdarpall | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.10 | Public IP: 14.192.3.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:11 IST Mon Jun 8 2020 | Duration: 1d 3h:00m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 2116793663 | Bytes Rx: 308082728 | IP Addr: 10.150.236.10 | Public IP: 14.192.3.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:11 IST Mon Jun 8 2020 | Duration: 1d 3h:00m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 2116793663 | Bytes Rx: 308082728 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 855 | Audit Session ID: 0a96cf69003570005edd94a3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 855 | Audit Session ID: 0a96cf69003570005edd94a3 | Security Group Tag: none | EasyVPN: 0 ||
Username: pratisen | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.115 | Public IP: 106.210.224.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:07 IST Tue Jun 9 2020 | Duration: 0h:08m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 101131447 | Bytes Rx: 7672263 | IP Addr: 10.150.237.115 | Public IP: 106.210.224.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:07 IST Tue Jun 9 2020 | Duration: 0h:08m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 101131447 | Bytes Rx: 7672263 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 4840 | Audit Session ID: 0a96cf69012e80005edf0e6f | Security Group Tag: none | EasyVPN: 0 |Session ID: 4840 | Audit Session ID: 0a96cf69012e80005edf0e6f | Security Group Tag: none | EasyVPN: 0 ||
Username: sagakhat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.114 | Public IP: 106.220.171.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:14 IST Tue Jun 9 2020 | Duration: 0h:08m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 6076740 | Bytes Rx: 1342947 | IP Addr: 10.150.237.114 | Public IP: 106.220.171.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:14 IST Tue Jun 9 2020 | Duration: 0h:08m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 6076740 | Bytes Rx: 1342947 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 4841 | Audit Session ID: 0a96cf69012e90005edf0e76 | Security Group Tag: none | EasyVPN: 0 |Session ID: 4841 | Audit Session ID: 0a96cf69012e90005edf0e76 | Security Group Tag: none | EasyVPN: 0 ||
Username: tanayp | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.116 | Public IP: 1.23.77.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:14 IST Tue Jun 9 2020 | Duration: 0h:08m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 23379499 | Bytes Rx: 6319895 | IP Addr: 10.150.237.116 | Public IP: 1.23.77.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:14 IST Tue Jun 9 2020 | Duration: 0h:08m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 23379499 | Bytes Rx: 6319895 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 4842 | Audit Session ID: 0a96cf69012ea0005edf0e76 | Security Group Tag: none | EasyVPN: 0 |Session ID: 4842 | Audit Session ID: 0a96cf69012ea0005edf0e76 | Security Group Tag: none | EasyVPN: 0 ||
Username: rchousal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.117 | Public IP: 49.35.125.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:17 IST Tue Jun 9 2020 | Duration: 0h:08m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 24500861 | Bytes Rx: 1733414 | IP Addr: 10.150.237.117 | Public IP: 49.35.125.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:17 IST Tue Jun 9 2020 | Duration: 0h:08m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 24500861 | Bytes Rx: 1733414 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 4843 | Audit Session ID: 0a96cf69012eb0005edf0e79 | Security Group Tag: none | EasyVPN: 0 |Session ID: 4843 | Audit Session ID: 0a96cf69012eb0005edf0e79 | Security Group Tag: none | EasyVPN: 0 ||
Username: ahinge | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.120 | Public IP: 1.38.232.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:02 IST Tue Jun 9 2020 | Duration: 0h:07m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 15700824 | Bytes Rx: 3748293 | IP Addr: 10.150.237.120 | Public IP: 1.38.232.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:02 IST Tue Jun 9 2020 | Duration: 0h:07m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 15700824 | Bytes Rx: 3748293 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 4846 | Audit Session ID: 0a96cf69012ee0005edf0ea6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 4846 | Audit Session ID: 0a96cf69012ee0005edf0ea6 | Security Group Tag: none | EasyVPN: 0 ||
Username: nitarya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.119 | Public IP: 103.248.172.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:02 IST Tue Jun 9 2020 | Duration: 0h:07m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 6479070 | Bytes Rx: 2661242 | IP Addr: 10.150.237.119 | Public IP: 103.248.172.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:02 IST Tue Jun 9 2020 | Duration: 0h:07m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 6479070 | Bytes Rx: 2661242 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 4847 | Audit Session ID: 0a96cf69012ef0005edf0ea6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 4847 | Audit Session ID: 0a96cf69012ef0005edf0ea6 | Security Group Tag: none | EasyVPN: 0 ||
Username: rhasan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.123 | Public IP: 47.29.231.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:11 IST Tue Jun 9 2020 | Duration: 0h:07m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 21761850 | Bytes Rx: 3940509 | IP Addr: 10.150.237.123 | Public IP: 47.29.231.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:11 IST Tue Jun 9 2020 | Duration: 0h:07m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 21761850 | Bytes Rx: 3940509 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 4850 | Audit Session ID: 0a96cf69012f20005edf0eaf | Security Group Tag: none | EasyVPN: 0 |Session ID: 4850 | Audit Session ID: 0a96cf69012f20005edf0eaf | Security Group Tag: none | EasyVPN: 0 ||
Username: swdesai | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.118 | Public IP: 43.243.212.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:22 IST Tue Jun 9 2020 | Duration: 0h:07m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 26845971 | Bytes Rx: 2175104 | IP Addr: 10.150.237.118 | Public IP: 43.243.212.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:22 IST Tue Jun 9 2020 | Duration: 0h:07m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 26845971 | Bytes Rx: 2175104 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 4851 | Audit Session ID: 0a96cf69012f30005edf0eba | Security Group Tag: none | EasyVPN: 0 |Session ID: 4851 | Audit Session ID: 0a96cf69012f30005edf0eba | Security Group Tag: none | EasyVPN: 0 ||
Username: kmehta | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.121 | Public IP: 103.86.183.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:24 IST Tue Jun 9 2020 | Duration: 0h:07m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 55499068 | Bytes Rx: 4071610 | IP Addr: 10.150.237.121 | Public IP: 103.86.183.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:24 IST Tue Jun 9 2020 | Duration: 0h:07m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 55499068 | Bytes Rx: 4071610 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 4852 | Audit Session ID: 0a96cf69012f40005edf0ebc | Security Group Tag: none | EasyVPN: 0 |Session ID: 4852 | Audit Session ID: 0a96cf69012f40005edf0ebc | Security Group Tag: none | EasyVPN: 0 ||
Username: Sonamw | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.122 | Public IP: 106.210.175.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:27 IST Tue Jun 9 2020 | Duration: 0h:06m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 19653261 | Bytes Rx: 4525968 | IP Addr: 10.150.237.122 | Public IP: 106.210.175.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:27 IST Tue Jun 9 2020 | Duration: 0h:06m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 19653261 | Bytes Rx: 4525968 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 4853 | Audit Session ID: 0a96cf69012f50005edf0ebf | Security Group Tag: none | EasyVPN: 0 |Session ID: 4853 | Audit Session ID: 0a96cf69012f50005edf0ebf | Security Group Tag: none | EasyVPN: 0 ||
Username: jitiwari | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.124 | Public IP: 157.42.53.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:42 IST Tue Jun 9 2020 | Duration: 0h:06m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 40656998 | Bytes Rx: 3661485 | IP Addr: 10.150.237.124 | Public IP: 157.42.53.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:42 IST Tue Jun 9 2020 | Duration: 0h:06m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 40656998 | Bytes Rx: 3661485 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 4854 | Audit Session ID: 0a96cf69012f60005edf0ece | Security Group Tag: none | EasyVPN: 0 |Session ID: 4854 | Audit Session ID: 0a96cf69012f60005edf0ece | Security Group Tag: none | EasyVPN: 0 ||
Username: rkaranam | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.128 | Public IP: 146.196.36.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:32 IST Tue Jun 9 2020 | Duration: 0h:04m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2737946 | Bytes Rx: 1249661 | IP Addr: 10.150.237.128 | Public IP: 146.196.36.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:32 IST Tue Jun 9 2020 | Duration: 0h:04m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2737946 | Bytes Rx: 1249661 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 4857 | Audit Session ID: 0a96cf69012f90005edf0f3c | Security Group Tag: none | EasyVPN: 0 |Session ID: 4857 | Audit Session ID: 0a96cf69012f90005edf0f3c | Security Group Tag: none | EasyVPN: 0 ||
Username: ketkand | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.127 | Public IP: 183.87.44.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:41 IST Tue Jun 9 2020 | Duration: 0h:04m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 11603167 | Bytes Rx: 4032492 | IP Addr: 10.150.237.127 | Public IP: 183.87.44.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:41 IST Tue Jun 9 2020 | Duration: 0h:04m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 11603167 | Bytes Rx: 4032492 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 4859 | Audit Session ID: 0a96cf69012fb0005edf0f45 | Security Group Tag: none | EasyVPN: 0 |Session ID: 4859 | Audit Session ID: 0a96cf69012fb0005edf0f45 | Security Group Tag: none | EasyVPN: 0 ||
Username: Tjohn | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.126 | Public IP: 103.16.71.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:42 IST Tue Jun 9 2020 | Duration: 0h:04m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 14587874 | Bytes Rx: 1423248 | IP Addr: 10.150.237.126 | Public IP: 103.16.71.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:42 IST Tue Jun 9 2020 | Duration: 0h:04m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 14587874 | Bytes Rx: 1423248 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 4860 | Audit Session ID: 0a96cf69012fc0005edf0f46 | Security Group Tag: none | EasyVPN: 0 |Session ID: 4860 | Audit Session ID: 0a96cf69012fc0005edf0f46 | Security Group Tag: none | EasyVPN: 0 ||
Username: lalita.gandhi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.129 | Public IP: 120.57.27.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:43 IST Tue Jun 9 2020 | Duration: 0h:04m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 6413173 | Bytes Rx: 1888390 | IP Addr: 10.150.237.129 | Public IP: 120.57.27.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:43 IST Tue Jun 9 2020 | Duration: 0h:04m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 6413173 | Bytes Rx: 1888390 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 4861 | Audit Session ID: 0a96cf69012fd0005edf0f47 | Security Group Tag: none | EasyVPN: 0 |Session ID: 4861 | Audit Session ID: 0a96cf69012fd0005edf0f47 | Security Group Tag: none | EasyVPN: 0 ||
Username: kunalkam | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.132 | Public IP: 42.107.80.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:05 IST Tue Jun 9 2020 | Duration: 0h:04m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 11261057 | Bytes Rx: 1690617 | IP Addr: 10.150.237.132 | Public IP: 42.107.80.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:05 IST Tue Jun 9 2020 | Duration: 0h:04m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 11261057 | Bytes Rx: 1690617 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 4863 | Audit Session ID: 0a96cf69012ff0005edf0f5d | Security Group Tag: none | EasyVPN: 0 |Session ID: 4863 | Audit Session ID: 0a96cf69012ff0005edf0f5d | Security Group Tag: none | EasyVPN: 0 ||
Username: srathore | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.131 | Public IP: 106.210.188.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:05 IST Tue Jun 9 2020 | Duration: 0h:04m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 20359815 | Bytes Rx: 5290877 | IP Addr: 10.150.237.131 | Public IP: 106.210.188.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:05 IST Tue Jun 9 2020 | Duration: 0h:04m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 20359815 | Bytes Rx: 5290877 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 4864 | Audit Session ID: 0a96cf69013000005edf0f5d | Security Group Tag: none | EasyVPN: 0 |Session ID: 4864 | Audit Session ID: 0a96cf69013000005edf0f5d | Security Group Tag: none | EasyVPN: 0 ||
Username: PPokhark | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.133 | Public IP: 1.23.230.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:12 IST Tue Jun 9 2020 | Duration: 0h:04m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 47677763 | Bytes Rx: 5815261 | IP Addr: 10.150.237.133 | Public IP: 1.23.230.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:12 IST Tue Jun 9 2020 | Duration: 0h:04m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 47677763 | Bytes Rx: 5815261 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 4865 | Audit Session ID: 0a96cf69013010005edf0f64 | Security Group Tag: none | EasyVPN: 0 |Session ID: 4865 | Audit Session ID: 0a96cf69013010005edf0f64 | Security Group Tag: none | EasyVPN: 0 ||
Username: keschakk | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.134 | Public IP: 103.98.63.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:18 IST Tue Jun 9 2020 | Duration: 0h:04m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 11303749 | Bytes Rx: 2282605 | IP Addr: 10.150.237.134 | Public IP: 103.98.63.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:18 IST Tue Jun 9 2020 | Duration: 0h:04m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 11303749 | Bytes Rx: 2282605 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 4866 | Audit Session ID: 0a96cf69013020005edf0f6a | Security Group Tag: none | EasyVPN: 0 |Session ID: 4866 | Audit Session ID: 0a96cf69013020005edf0f6a | Security Group Tag: none | EasyVPN: 0 ||
