sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.12 | Public IP: 192.140.152.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:23:25 IST Mon Jun 8 2020 | Duration: 1d 0h:36m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 776095322 | Bytes Rx: 167129486 | IP Addr: 10.149.232.12 | Public IP: 192.140.152.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:23:25 IST Mon Jun 8 2020 | Duration: 1d 0h:36m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 776095322 | Bytes Rx: 167129486 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138688 | Audit Session ID: 0a95072a21dc00005eddb635 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138688 | Audit Session ID: 0a95072a21dc00005eddb635 | Security Group Tag: none | EasyVPN: 0 ||
Username: sasikram | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.125 | Public IP: 223.182.240.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:27 IST Tue Jun 9 2020 | Duration: 0h:06m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 16360277 | Bytes Rx: 4176411 | IP Addr: 10.149.233.125 | Public IP: 223.182.240.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:27 IST Tue Jun 9 2020 | Duration: 0h:06m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 16360277 | Bytes Rx: 4176411 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141378 | Audit Session ID: 0a95072a228420005edf0ebf | Security Group Tag: none | EasyVPN: 0 |Session ID: 141378 | Audit Session ID: 0a95072a228420005edf0ebf | Security Group Tag: none | EasyVPN: 0 ||
Username: iswmurug | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.126 | Public IP: 157.50.44.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:39 IST Tue Jun 9 2020 | Duration: 0h:06m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 25917572 | Bytes Rx: 2707155 | IP Addr: 10.149.233.126 | Public IP: 157.50.44.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:39 IST Tue Jun 9 2020 | Duration: 0h:06m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 25917572 | Bytes Rx: 2707155 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141379 | Audit Session ID: 0a95072a228430005edf0ecb | Security Group Tag: none | EasyVPN: 0 |Session ID: 141379 | Audit Session ID: 0a95072a228430005edf0ecb | Security Group Tag: none | EasyVPN: 0 ||
Username: balajib | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.64 | Public IP: 223.182.247.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:47 IST Tue Jun 9 2020 | Duration: 0h:06m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 22049191 | Bytes Rx: 4701098 | IP Addr: 10.149.233.64 | Public IP: 223.182.247.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:47 IST Tue Jun 9 2020 | Duration: 0h:06m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 22049191 | Bytes Rx: 4701098 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141380 | Audit Session ID: 0a95072a228440005edf0ed3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141380 | Audit Session ID: 0a95072a228440005edf0ed3 | Security Group Tag: none | EasyVPN: 0 ||
Username: DVenkatr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.128 | Public IP: 27.5.115.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:51 IST Tue Jun 9 2020 | Duration: 0h:06m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 28495505 | Bytes Rx: 5840872 | IP Addr: 10.149.233.128 | Public IP: 27.5.115.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:51 IST Tue Jun 9 2020 | Duration: 0h:06m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 28495505 | Bytes Rx: 5840872 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141381 | Audit Session ID: 0a95072a228450005edf0ed7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141381 | Audit Session ID: 0a95072a228450005edf0ed7 | Security Group Tag: none | EasyVPN: 0 ||
Username: paulrajs | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.127 | Public IP: 115.97.35.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:51 IST Tue Jun 9 2020 | Duration: 0h:06m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 66519064 | Bytes Rx: 8625576 | IP Addr: 10.149.233.127 | Public IP: 115.97.35.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:51 IST Tue Jun 9 2020 | Duration: 0h:06m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 66519064 | Bytes Rx: 8625576 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141382 | Audit Session ID: 0a95072a228460005edf0ed7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141382 | Audit Session ID: 0a95072a228460005edf0ed7 | Security Group Tag: none | EasyVPN: 0 ||
Username: sundeepshetty.a | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.129 | Public IP: 117.202.145.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:05 IST Tue Jun 9 2020 | Duration: 0h:06m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 42667823 | Bytes Rx: 4546162 | IP Addr: 10.149.233.129 | Public IP: 117.202.145.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:05 IST Tue Jun 9 2020 | Duration: 0h:06m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 42667823 | Bytes Rx: 4546162 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141383 | Audit Session ID: 0a95072a228470005edf0ee5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141383 | Audit Session ID: 0a95072a228470005edf0ee5 | Security Group Tag: none | EasyVPN: 0 ||
Username: georgeB | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.130 | Public IP: 27.59.34.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:21 IST Tue Jun 9 2020 | Duration: 0h:06m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 12047840 | Bytes Rx: 2211417 | IP Addr: 10.149.233.130 | Public IP: 27.59.34.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:21 IST Tue Jun 9 2020 | Duration: 0h:06m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 12047840 | Bytes Rx: 2211417 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141385 | Audit Session ID: 0a95072a228490005edf0ef5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141385 | Audit Session ID: 0a95072a228490005edf0ef5 | Security Group Tag: none | EasyVPN: 0 ||
Username: jharikri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.131 | Public IP: 27.5.174.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:23 IST Tue Jun 9 2020 | Duration: 0h:06m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 18160310 | Bytes Rx: 9914523 | IP Addr: 10.149.233.131 | Public IP: 27.5.174.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:23 IST Tue Jun 9 2020 | Duration: 0h:06m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 18160310 | Bytes Rx: 9914523 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141386 | Audit Session ID: 0a95072a2284a0005edf0ef7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141386 | Audit Session ID: 0a95072a2284a0005edf0ef7 | Security Group Tag: none | EasyVPN: 0 ||
Username: dipjaisw | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.132 | Public IP: 47.29.105.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:24 IST Tue Jun 9 2020 | Duration: 0h:05m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 8472042 | Bytes Rx: 2056243 | IP Addr: 10.149.233.132 | Public IP: 47.29.105.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:24 IST Tue Jun 9 2020 | Duration: 0h:05m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 8472042 | Bytes Rx: 2056243 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141387 | Audit Session ID: 0a95072a2284b0005edf0ef8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141387 | Audit Session ID: 0a95072a2284b0005edf0ef8 | Security Group Tag: none | EasyVPN: 0 ||
Username: gosriran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.134 | Public IP: 157.50.9.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:26 IST Tue Jun 9 2020 | Duration: 0h:05m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 108494605 | Bytes Rx: 7335825 | IP Addr: 10.149.233.134 | Public IP: 157.50.9.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:26 IST Tue Jun 9 2020 | Duration: 0h:05m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 108494605 | Bytes Rx: 7335825 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141388 | Audit Session ID: 0a95072a2284c0005edf0efa | Security Group Tag: none | EasyVPN: 0 |Session ID: 141388 | Audit Session ID: 0a95072a2284c0005edf0efa | Security Group Tag: none | EasyVPN: 0 ||
Username: spmani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.133 | Public IP: 157.51.130.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:29 IST Tue Jun 9 2020 | Duration: 0h:05m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 5621234 | Bytes Rx: 4221955 | IP Addr: 10.149.233.133 | Public IP: 157.51.130.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:29 IST Tue Jun 9 2020 | Duration: 0h:05m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 5621234 | Bytes Rx: 4221955 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141389 | Audit Session ID: 0a95072a2284d0005edf0efd | Security Group Tag: none | EasyVPN: 0 |Session ID: 141389 | Audit Session ID: 0a95072a2284d0005edf0efd | Security Group Tag: none | EasyVPN: 0 ||
Username: gemose.kg | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.135 | Public IP: 42.106.180.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:35 IST Tue Jun 9 2020 | Duration: 0h:05m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 13615835 | Bytes Rx: 2591003 | IP Addr: 10.149.233.135 | Public IP: 42.106.180.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:35 IST Tue Jun 9 2020 | Duration: 0h:05m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 13615835 | Bytes Rx: 2591003 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141390 | Audit Session ID: 0a95072a2284e0005edf0f03 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141390 | Audit Session ID: 0a95072a2284e0005edf0f03 | Security Group Tag: none | EasyVPN: 0 ||
Username: lnandaku | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.136 | Public IP: 103.98.63.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:38 IST Tue Jun 9 2020 | Duration: 0h:05m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 42692044 | Bytes Rx: 5030778 | IP Addr: 10.149.233.136 | Public IP: 103.98.63.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:38 IST Tue Jun 9 2020 | Duration: 0h:05m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 42692044 | Bytes Rx: 5030778 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141391 | Audit Session ID: 0a95072a2284f0005edf0f06 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141391 | Audit Session ID: 0a95072a2284f0005edf0f06 | Security Group Tag: none | EasyVPN: 0 ||
Username: rashmis | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.56 | Public IP: 49.33.145.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:48 IST Tue Jun 9 2020 | Duration: 0h:05m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 7213982 | Bytes Rx: 3205515 | IP Addr: 10.149.233.56 | Public IP: 49.33.145.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:48 IST Tue Jun 9 2020 | Duration: 0h:05m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 7213982 | Bytes Rx: 3205515 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141392 | Audit Session ID: 0a95072a228500005edf0f10 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141392 | Audit Session ID: 0a95072a228500005edf0f10 | Security Group Tag: none | EasyVPN: 0 ||
Username: MoKodali | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.139 | Public IP: 175.101.67.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:07 IST Tue Jun 9 2020 | Duration: 0h:02m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 346689 | Bytes Rx: 152414 | IP Addr: 10.149.233.139 | Public IP: 175.101.67.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:07 IST Tue Jun 9 2020 | Duration: 0h:02m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 346689 | Bytes Rx: 152414 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141393 | Audit Session ID: 0a95072a228510005edf0fd7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141393 | Audit Session ID: 0a95072a228510005edf0fd7 | Security Group Tag: none | EasyVPN: 0 ||
Username: gvadivel | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.94 | Public IP: 157.51.105.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:09 IST Tue Jun 9 2020 | Duration: 0h:02m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 26117306 | Bytes Rx: 1915580 | IP Addr: 10.149.233.94 | Public IP: 157.51.105.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:09 IST Tue Jun 9 2020 | Duration: 0h:02m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 26117306 | Bytes Rx: 1915580 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141394 | Audit Session ID: 0a95072a228520005edf0fd9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141394 | Audit Session ID: 0a95072a228520005edf0fd9 | Security Group Tag: none | EasyVPN: 0 ||
Username: suprmuch | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.137 | Public IP: 157.47.91.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:11 IST Tue Jun 9 2020 | Duration: 0h:02m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 9074907 | Bytes Rx: 2259682 | IP Addr: 10.149.233.137 | Public IP: 157.47.91.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:11 IST Tue Jun 9 2020 | Duration: 0h:02m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 9074907 | Bytes Rx: 2259682 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141395 | Audit Session ID: 0a95072a228530005edf0fdb | Security Group Tag: none | EasyVPN: 0 |Session ID: 141395 | Audit Session ID: 0a95072a228530005edf0fdb | Security Group Tag: none | EasyVPN: 0 ||
Username: sreejinc | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.138 | Public IP: 106.200.98.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:14 IST Tue Jun 9 2020 | Duration: 0h:02m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 1786182 | Bytes Rx: 854452 | IP Addr: 10.149.233.138 | Public IP: 106.200.98.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:14 IST Tue Jun 9 2020 | Duration: 0h:02m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 1786182 | Bytes Rx: 854452 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141396 | Audit Session ID: 0a95072a228540005edf0fde | Security Group Tag: none | EasyVPN: 0 |Session ID: 141396 | Audit Session ID: 0a95072a228540005edf0fde | Security Group Tag: none | EasyVPN: 0 ||
Username: saravana.d | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.140 | Public IP: 157.50.59.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:31 IST Tue Jun 9 2020 | Duration: 0h:01m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2030262 | Bytes Rx: 1398617 | IP Addr: 10.149.233.140 | Public IP: 157.50.59.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:31 IST Tue Jun 9 2020 | Duration: 0h:01m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2030262 | Bytes Rx: 1398617 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141397 | Audit Session ID: 0a95072a228550005edf0fef | Security Group Tag: none | EasyVPN: 0 |Session ID: 141397 | Audit Session ID: 0a95072a228550005edf0fef | Security Group Tag: none | EasyVPN: 0 ||
Username: shvaidya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.141 | Public IP: 183.82.180.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:49 IST Tue Jun 9 2020 | Duration: 0h:01m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 10735139 | Bytes Rx: 1579122 | IP Addr: 10.149.233.141 | Public IP: 183.82.180.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:49 IST Tue Jun 9 2020 | Duration: 0h:01m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 10735139 | Bytes Rx: 1579122 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141398 | Audit Session ID: 0a95072a228560005edf1001 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141398 | Audit Session ID: 0a95072a228560005edf1001 | Security Group Tag: none | EasyVPN: 0 ||
