sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sunaredi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.152 | Public IP: 182.70.34.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:45:28 IST Wed Jun 17 2020 | Duration: 1d 21h:48m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 4696131399 | Bytes Rx: 1439914155 | IP Addr: 10.150.236.152 | Public IP: 182.70.34.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:45:28 IST Wed Jun 17 2020 | Duration: 1d 21h:48m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 4696131399 | Bytes Rx: 1439914155 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33317 | Audit Session ID: 0a96cf69082250005eea2580 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33317 | Audit Session ID: 0a96cf69082250005eea2580 | Security Group Tag: none | EasyVPN: 0 ||
Username: kumukesh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.116 | Public IP: 223.233.80.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:42:51 IST Fri Jun 19 2020 | Duration: 1h:51m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 58884065 | Bytes Rx: 36693656 | IP Addr: 10.150.244.116 | Public IP: 223.233.80.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:42:51 IST Fri Jun 19 2020 | Duration: 1h:51m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 58884065 | Bytes Rx: 36693656 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39967 | Audit Session ID: 0a96cf6909c1f0005eec8fa3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39967 | Audit Session ID: 0a96cf6909c1f0005eec8fa3 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashosing | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.48 | Public IP: 223.190.24.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:43:01 IST Fri Jun 19 2020 | Duration: 1h:51m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 73177317 | Bytes Rx: 37098355 | IP Addr: 10.150.237.48 | Public IP: 223.190.24.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:43:01 IST Fri Jun 19 2020 | Duration: 1h:51m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 73177317 | Bytes Rx: 37098355 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39968 | Audit Session ID: 0a96cf6909c200005eec8fad | Security Group Tag: none | EasyVPN: 0 |Session ID: 39968 | Audit Session ID: 0a96cf6909c200005eec8fad | Security Group Tag: none | EasyVPN: 0 ||
Username: bikram.barik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.53 | Public IP: 45.127.45.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:43:35 IST Fri Jun 19 2020 | Duration: 1h:50m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 127810032 | Bytes Rx: 47436141 | IP Addr: 10.150.244.53 | Public IP: 45.127.45.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:43:35 IST Fri Jun 19 2020 | Duration: 1h:50m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 127810032 | Bytes Rx: 47436141 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39971 | Audit Session ID: 0a96cf6909c230005eec8fcf | Security Group Tag: none | EasyVPN: 0 |Session ID: 39971 | Audit Session ID: 0a96cf6909c230005eec8fcf | Security Group Tag: none | EasyVPN: 0 ||
Username: debadash | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.102 | Public IP: 106.193.232.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:44:39 IST Fri Jun 19 2020 | Duration: 1h:49m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 124791860 | Bytes Rx: 64973886 | IP Addr: 10.150.244.102 | Public IP: 106.193.232.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:44:39 IST Fri Jun 19 2020 | Duration: 1h:49m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 124791860 | Bytes Rx: 64973886 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39974 | Audit Session ID: 0a96cf6909c260005eec900f | Security Group Tag: none | EasyVPN: 0 |Session ID: 39974 | Audit Session ID: 0a96cf6909c260005eec900f | Security Group Tag: none | EasyVPN: 0 ||
Username: pratepan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.49 | Public IP: 45.127.46.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:46:03 IST Fri Jun 19 2020 | Duration: 1h:48m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 177890065 | Bytes Rx: 18407324 | IP Addr: 10.150.237.49 | Public IP: 45.127.46.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:46:03 IST Fri Jun 19 2020 | Duration: 1h:48m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 177890065 | Bytes Rx: 18407324 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39977 | Audit Session ID: 0a96cf6909c290005eec9063 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39977 | Audit Session ID: 0a96cf6909c290005eec9063 | Security Group Tag: none | EasyVPN: 0 ||
Username: sandchin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.46 | Public IP: 14.96.109.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:47:41 IST Fri Jun 19 2020 | Duration: 1h:46m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 190830940 | Bytes Rx: 55989467 | IP Addr: 10.150.236.46 | Public IP: 14.96.109.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:47:41 IST Fri Jun 19 2020 | Duration: 1h:46m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 190830940 | Bytes Rx: 55989467 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39979 | Audit Session ID: 0a96cf6909c2b0005eec90c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39979 | Audit Session ID: 0a96cf6909c2b0005eec90c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: ArthalaR | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.104 | Public IP: 157.43.184.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:47:50 IST Fri Jun 19 2020 | Duration: 1h:46m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 56022624 | Bytes Rx: 13573127 | IP Addr: 10.150.236.104 | Public IP: 157.43.184.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:47:50 IST Fri Jun 19 2020 | Duration: 1h:46m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 56022624 | Bytes Rx: 13573127 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39980 | Audit Session ID: 0a96cf6909c2c0005eec90ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 39980 | Audit Session ID: 0a96cf6909c2c0005eec90ce | Security Group Tag: none | EasyVPN: 0 ||
Username: ANMore | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.252 | Public IP: 103.252.52.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:50:41 IST Fri Jun 19 2020 | Duration: 1h:43m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 190644088 | Bytes Rx: 194496030 | IP Addr: 10.150.236.252 | Public IP: 103.252.52.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:50:41 IST Fri Jun 19 2020 | Duration: 1h:43m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 190644088 | Bytes Rx: 194496030 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39985 | Audit Session ID: 0a96cf6909c310005eec9179 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39985 | Audit Session ID: 0a96cf6909c310005eec9179 | Security Group Tag: none | EasyVPN: 0 ||
Username: MRamayya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.90 | Public IP: 223.186.50.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:50:48 IST Fri Jun 19 2020 | Duration: 1h:43m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 222340676 | Bytes Rx: 102889528 | IP Addr: 10.150.236.90 | Public IP: 223.186.50.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:50:48 IST Fri Jun 19 2020 | Duration: 1h:43m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 222340676 | Bytes Rx: 102889528 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39987 | Audit Session ID: 0a96cf6909c330005eec9180 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39987 | Audit Session ID: 0a96cf6909c330005eec9180 | Security Group Tag: none | EasyVPN: 0 ||
Username: jagrpati | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.243 | Public IP: 103.121.153.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:51:10 IST Fri Jun 19 2020 | Duration: 1h:43m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 71916940 | Bytes Rx: 28397791 | IP Addr: 10.150.244.243 | Public IP: 103.121.153.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:51:10 IST Fri Jun 19 2020 | Duration: 1h:43m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 71916940 | Bytes Rx: 28397791 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39989 | Audit Session ID: 0a96cf6909c350005eec9196 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39989 | Audit Session ID: 0a96cf6909c350005eec9196 | Security Group Tag: none | EasyVPN: 0 ||
Username: Dushant.patil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.190 | Public IP: 157.47.47.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:52:10 IST Fri Jun 19 2020 | Duration: 1h:42m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 105318085 | Bytes Rx: 31162219 | IP Addr: 10.150.244.190 | Public IP: 157.47.47.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:52:10 IST Fri Jun 19 2020 | Duration: 1h:42m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 105318085 | Bytes Rx: 31162219 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39994 | Audit Session ID: 0a96cf6909c3a0005eec91d2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39994 | Audit Session ID: 0a96cf6909c3a0005eec91d2 | Security Group Tag: none | EasyVPN: 0 ||
Username: RohanRP | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.25 | Public IP: 103.207.8.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:52:42 IST Fri Jun 19 2020 | Duration: 1h:41m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 98371189 | Bytes Rx: 92014860 | IP Addr: 10.150.236.25 | Public IP: 103.207.8.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:52:42 IST Fri Jun 19 2020 | Duration: 1h:41m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 98371189 | Bytes Rx: 92014860 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39995 | Audit Session ID: 0a96cf6909c3b0005eec91f2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39995 | Audit Session ID: 0a96cf6909c3b0005eec91f2 | Security Group Tag: none | EasyVPN: 0 ||
Username: dvijaya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.58 | Public IP: 103.86.181.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:53:12 IST Fri Jun 19 2020 | Duration: 1h:40m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 192227697 | Bytes Rx: 171363221 | IP Addr: 10.150.244.58 | Public IP: 103.86.181.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:53:12 IST Fri Jun 19 2020 | Duration: 1h:40m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 192227697 | Bytes Rx: 171363221 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39998 | Audit Session ID: 0a96cf6909c3e0005eec9210 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39998 | Audit Session ID: 0a96cf6909c3e0005eec9210 | Security Group Tag: none | EasyVPN: 0 ||
Username: gpahal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.221 | Public IP: 106.202.28.188 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 15:53:13 IST Fri Jun 19 2020 | Duration: 1h:40m:57s | Inactivity:  0h:13m:20s | Bytes Tx: 75074283 | Bytes Rx: 49922021 | IP Addr: 10.150.236.221 | Public IP: 106.202.28.188 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 15:53:13 IST Fri Jun 19 2020 | Duration: 1h:40m:57s | Inactivity:  0h:13m:20s | Bytes Tx: 75074283 | Bytes Rx: 49922021 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39999 | Audit Session ID: 0a96cf6909c3f0005eec9211 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39999 | Audit Session ID: 0a96cf6909c3f0005eec9211 | Security Group Tag: none | EasyVPN: 0 ||
Username: HitBhoir | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.77 | Public IP: 27.106.28.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:53:26 IST Fri Jun 19 2020 | Duration: 1h:40m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 341900108 | Bytes Rx: 32917222 | IP Addr: 10.150.244.77 | Public IP: 27.106.28.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:53:26 IST Fri Jun 19 2020 | Duration: 1h:40m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 341900108 | Bytes Rx: 32917222 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 40001 | Audit Session ID: 0a96cf6909c410005eec921e | Security Group Tag: none | EasyVPN: 0 |Session ID: 40001 | Audit Session ID: 0a96cf6909c410005eec921e | Security Group Tag: none | EasyVPN: 0 ||
Username: DMandke | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.11 | Public IP: 157.47.0.12 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 15:53:38 IST Fri Jun 19 2020 | Duration: 1h:40m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 41231844 | Bytes Rx: 13062907 | IP Addr: 10.150.236.11 | Public IP: 157.47.0.12 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 15:53:38 IST Fri Jun 19 2020 | Duration: 1h:40m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 41231844 | Bytes Rx: 13062907 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 40002 | Audit Session ID: 0a96cf6909c420005eec922a | Security Group Tag: none | EasyVPN: 0 |Session ID: 40002 | Audit Session ID: 0a96cf6909c420005eec922a | Security Group Tag: none | EasyVPN: 0 ||
Username: imran.k | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.140 | Public IP: 106.77.48.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:55:12 IST Fri Jun 19 2020 | Duration: 1h:38m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 222551450 | Bytes Rx: 77539408 | IP Addr: 10.150.236.140 | Public IP: 106.77.48.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:55:12 IST Fri Jun 19 2020 | Duration: 1h:38m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 222551450 | Bytes Rx: 77539408 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 40003 | Audit Session ID: 0a96cf6909c430005eec9288 | Security Group Tag: none | EasyVPN: 0 |Session ID: 40003 | Audit Session ID: 0a96cf6909c430005eec9288 | Security Group Tag: none | EasyVPN: 0 ||
Username: sawalia | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.55 | Public IP: 106.220.25.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:55:16 IST Fri Jun 19 2020 | Duration: 1h:38m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 268457504 | Bytes Rx: 21561635 | IP Addr: 10.150.236.55 | Public IP: 106.220.25.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:55:16 IST Fri Jun 19 2020 | Duration: 1h:38m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 268457504 | Bytes Rx: 21561635 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 40004 | Audit Session ID: 0a96cf6909c440005eec928c | Security Group Tag: none | EasyVPN: 0 |Session ID: 40004 | Audit Session ID: 0a96cf6909c440005eec928c | Security Group Tag: none | EasyVPN: 0 ||
Username: ShekShar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.169 | Public IP: 132.154.233.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:55:27 IST Fri Jun 19 2020 | Duration: 1h:38m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 72667191 | Bytes Rx: 10728982 | IP Addr: 10.150.236.169 | Public IP: 132.154.233.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:55:27 IST Fri Jun 19 2020 | Duration: 1h:38m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 72667191 | Bytes Rx: 10728982 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 40006 | Audit Session ID: 0a96cf6909c460005eec9297 | Security Group Tag: none | EasyVPN: 0 |Session ID: 40006 | Audit Session ID: 0a96cf6909c460005eec9297 | Security Group Tag: none | EasyVPN: 0 ||
Username: smahiman | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.120 | Public IP: 106.220.168.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:56:07 IST Fri Jun 19 2020 | Duration: 1h:38m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 162462745 | Bytes Rx: 270700829 | IP Addr: 10.150.237.120 | Public IP: 106.220.168.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:56:07 IST Fri Jun 19 2020 | Duration: 1h:38m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 162462745 | Bytes Rx: 270700829 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 40007 | Audit Session ID: 0a96cf6909c470005eec92bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 40007 | Audit Session ID: 0a96cf6909c470005eec92bf | Security Group Tag: none | EasyVPN: 0 ||
