sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.177 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:20:05 IST Sun Jul 19 2020 | Duration: 15h:40m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 3901720732 | Bytes Rx: 226175323 | IP Addr: 10.149.232.177 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:20:05 IST Sun Jul 19 2020 | Duration: 15h:40m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 3901720732 | Bytes Rx: 226175323 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 14888 | Audit Session ID: 0a95072a03a280005f144f8d | Security Group Tag: none | EasyVPN: 0 |Session ID: 14888 | Audit Session ID: 0a95072a03a280005f144f8d | Security Group Tag: none | EasyVPN: 0 ||
Username: rajsarav | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.103 | Public IP: 27.62.134.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:25 IST Mon Jul 20 2020 | Duration: 1h:04m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 24648655 | Bytes Rx: 19382972 | IP Addr: 10.149.233.103 | Public IP: 27.62.134.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:25 IST Mon Jul 20 2020 | Duration: 1h:04m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 24648655 | Bytes Rx: 19382972 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15495 | Audit Session ID: 0a95072a03c870005f151cb5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15495 | Audit Session ID: 0a95072a03c870005f151cb5 | Security Group Tag: none | EasyVPN: 0 ||
Username: ramyanan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.104 | Public IP: 157.50.32.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:36 IST Mon Jul 20 2020 | Duration: 1h:04m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 57224227 | Bytes Rx: 6877548 | IP Addr: 10.149.233.104 | Public IP: 157.50.32.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:36 IST Mon Jul 20 2020 | Duration: 1h:04m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 57224227 | Bytes Rx: 6877548 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15496 | Audit Session ID: 0a95072a03c880005f151cc0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15496 | Audit Session ID: 0a95072a03c880005f151cc0 | Security Group Tag: none | EasyVPN: 0 ||
Username: vramiset | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.105 | Public IP: 27.59.193.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:36 IST Mon Jul 20 2020 | Duration: 1h:04m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 138650261 | Bytes Rx: 8744248 | IP Addr: 10.149.233.105 | Public IP: 27.59.193.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:36 IST Mon Jul 20 2020 | Duration: 1h:04m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 138650261 | Bytes Rx: 8744248 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15497 | Audit Session ID: 0a95072a03c890005f151cc0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15497 | Audit Session ID: 0a95072a03c890005f151cc0 | Security Group Tag: none | EasyVPN: 0 ||
Username: shezatta | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.107 | Public IP: 103.121.154.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:58 IST Mon Jul 20 2020 | Duration: 1h:04m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 245128482 | Bytes Rx: 22591091 | IP Addr: 10.149.233.107 | Public IP: 103.121.154.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:58 IST Mon Jul 20 2020 | Duration: 1h:04m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 245128482 | Bytes Rx: 22591091 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15498 | Audit Session ID: 0a95072a03c8a0005f151cd6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15498 | Audit Session ID: 0a95072a03c8a0005f151cd6 | Security Group Tag: none | EasyVPN: 0 ||
Username: satramak | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.106 | Public IP: 171.78.189.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:58 IST Mon Jul 20 2020 | Duration: 1h:04m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 142302936 | Bytes Rx: 19657307 | IP Addr: 10.149.233.106 | Public IP: 171.78.189.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:58 IST Mon Jul 20 2020 | Duration: 1h:04m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 142302936 | Bytes Rx: 19657307 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15499 | Audit Session ID: 0a95072a03c8b0005f151cd6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15499 | Audit Session ID: 0a95072a03c8b0005f151cd6 | Security Group Tag: none | EasyVPN: 0 ||
Username: rokokate | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.103 | Public IP: 61.2.159.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:14 IST Mon Jul 20 2020 | Duration: 1h:03m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 78759612 | Bytes Rx: 12433238 | IP Addr: 10.149.232.103 | Public IP: 61.2.159.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:14 IST Mon Jul 20 2020 | Duration: 1h:03m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 78759612 | Bytes Rx: 12433238 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15500 | Audit Session ID: 0a95072a03c8c0005f151ce6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15500 | Audit Session ID: 0a95072a03c8c0005f151ce6 | Security Group Tag: none | EasyVPN: 0 ||
Username: kupravee | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.111 | Public IP: 106.208.16.13 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:56:17 IST Mon Jul 20 2020 | Duration: 1h:03m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 540746081 | Bytes Rx: 27703780 | IP Addr: 10.149.232.111 | Public IP: 106.208.16.13 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:56:17 IST Mon Jul 20 2020 | Duration: 1h:03m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 540746081 | Bytes Rx: 27703780 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15501 | Audit Session ID: 0a95072a03c8d0005f151ce9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15501 | Audit Session ID: 0a95072a03c8d0005f151ce9 | Security Group Tag: none | EasyVPN: 0 ||
Username: ganekuma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.112 | Public IP: 49.207.138.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:31 IST Mon Jul 20 2020 | Duration: 1h:03m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 565064034 | Bytes Rx: 91216808 | IP Addr: 10.149.232.112 | Public IP: 49.207.138.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:31 IST Mon Jul 20 2020 | Duration: 1h:03m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 565064034 | Bytes Rx: 91216808 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15503 | Audit Session ID: 0a95072a03c8f0005f151cf7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15503 | Audit Session ID: 0a95072a03c8f0005f151cf7 | Security Group Tag: none | EasyVPN: 0 ||
Username: ayyappillai.p | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.127 | Public IP: 103.88.76.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:38 IST Mon Jul 20 2020 | Duration: 1h:03m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 112082007 | Bytes Rx: 96216848 | IP Addr: 10.149.232.127 | Public IP: 103.88.76.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:38 IST Mon Jul 20 2020 | Duration: 1h:03m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 112082007 | Bytes Rx: 96216848 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15504 | Audit Session ID: 0a95072a03c900005f151cfe | Security Group Tag: none | EasyVPN: 0 |Session ID: 15504 | Audit Session ID: 0a95072a03c900005f151cfe | Security Group Tag: none | EasyVPN: 0 ||
Username: bissahoo | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.134 | Public IP: 117.203.217.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:24 IST Mon Jul 20 2020 | Duration: 1h:02m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 112332626 | Bytes Rx: 23756630 | IP Addr: 10.149.232.134 | Public IP: 117.203.217.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:24 IST Mon Jul 20 2020 | Duration: 1h:02m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 112332626 | Bytes Rx: 23756630 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15506 | Audit Session ID: 0a95072a03c920005f151d2c | Security Group Tag: none | EasyVPN: 0 |Session ID: 15506 | Audit Session ID: 0a95072a03c920005f151d2c | Security Group Tag: none | EasyVPN: 0 ||
Username: kirupala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.108 | Public IP: 103.92.202.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:34 IST Mon Jul 20 2020 | Duration: 1h:02m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 33009810 | Bytes Rx: 11797830 | IP Addr: 10.149.233.108 | Public IP: 103.92.202.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:34 IST Mon Jul 20 2020 | Duration: 1h:02m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 33009810 | Bytes Rx: 11797830 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15508 | Audit Session ID: 0a95072a03c940005f151d36 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15508 | Audit Session ID: 0a95072a03c940005f151d36 | Security Group Tag: none | EasyVPN: 0 ||
Username: VanithaH | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.109 | Public IP: 49.205.78.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:35 IST Mon Jul 20 2020 | Duration: 1h:02m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 39644976 | Bytes Rx: 18809454 | IP Addr: 10.149.233.109 | Public IP: 49.205.78.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:35 IST Mon Jul 20 2020 | Duration: 1h:02m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 39644976 | Bytes Rx: 18809454 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15509 | Audit Session ID: 0a95072a03c950005f151d37 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15509 | Audit Session ID: 0a95072a03c950005f151d37 | Security Group Tag: none | EasyVPN: 0 ||
Username: nkathava | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.110 | Public IP: 157.46.53.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:40 IST Mon Jul 20 2020 | Duration: 1h:02m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 228761119 | Bytes Rx: 16327035 | IP Addr: 10.149.233.110 | Public IP: 157.46.53.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:40 IST Mon Jul 20 2020 | Duration: 1h:02m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 228761119 | Bytes Rx: 16327035 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15510 | Audit Session ID: 0a95072a03c960005f151d3c | Security Group Tag: none | EasyVPN: 0 |Session ID: 15510 | Audit Session ID: 0a95072a03c960005f151d3c | Security Group Tag: none | EasyVPN: 0 ||
Username: sasikram | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.203 | Public IP: 106.197.45.96 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:05 IST Mon Jul 20 2020 | Duration: 1h:02m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 270913351 | Bytes Rx: 15421178 | IP Addr: 10.149.232.203 | Public IP: 106.197.45.96 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:05 IST Mon Jul 20 2020 | Duration: 1h:02m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 270913351 | Bytes Rx: 15421178 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15511 | Audit Session ID: 0a95072a03c970005f151d55 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15511 | Audit Session ID: 0a95072a03c970005f151d55 | Security Group Tag: none | EasyVPN: 0 ||
Username: arunpran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC25 | IP Addr: 10.149.248.111 | Public IP: 49.205.78.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:07 IST Mon Jul 20 2020 | Duration: 1h:02m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 458874678 | Bytes Rx: 46571707 | IP Addr: 10.149.248.111 | Public IP: 49.205.78.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:07 IST Mon Jul 20 2020 | Duration: 1h:02m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 458874678 | Bytes Rx: 46571707 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15512 | Audit Session ID: 0a95072a03c980005f151d57 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15512 | Audit Session ID: 0a95072a03c980005f151d57 | Security Group Tag: none | EasyVPN: 0 ||
Username: sofiyan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.140 | Public IP: 157.50.200.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:27 IST Mon Jul 20 2020 | Duration: 1h:00m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 128573202 | Bytes Rx: 20127538 | IP Addr: 10.149.232.140 | Public IP: 157.50.200.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:27 IST Mon Jul 20 2020 | Duration: 1h:00m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 128573202 | Bytes Rx: 20127538 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15513 | Audit Session ID: 0a95072a03c990005f151da7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15513 | Audit Session ID: 0a95072a03c990005f151da7 | Security Group Tag: none | EasyVPN: 0 ||
Username: vsrikar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.86 | Public IP: 103.224.158.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:19 IST Mon Jul 20 2020 | Duration: 0h:58m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 42556309 | Bytes Rx: 16587374 | IP Addr: 10.149.233.86 | Public IP: 103.224.158.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:19 IST Mon Jul 20 2020 | Duration: 0h:58m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 42556309 | Bytes Rx: 16587374 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15517 | Audit Session ID: 0a95072a03c9d0005f151e17 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15517 | Audit Session ID: 0a95072a03c9d0005f151e17 | Security Group Tag: none | EasyVPN: 0 ||
Username: JVENKATE | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.112 | Public IP: 157.50.63.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:39 IST Mon Jul 20 2020 | Duration: 0h:58m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 45960760 | Bytes Rx: 14006128 | IP Addr: 10.149.233.112 | Public IP: 157.50.63.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:39 IST Mon Jul 20 2020 | Duration: 0h:58m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 45960760 | Bytes Rx: 14006128 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15521 | Audit Session ID: 0a95072a03ca10005f151e2b | Security Group Tag: none | EasyVPN: 0 |Session ID: 15521 | Audit Session ID: 0a95072a03ca10005f151e2b | Security Group Tag: none | EasyVPN: 0 ||
Username: UdSanaga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.113 | Public IP: 223.182.58.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:51 IST Mon Jul 20 2020 | Duration: 0h:58m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 20296592 | Bytes Rx: 1277766 | IP Addr: 10.149.233.113 | Public IP: 223.182.58.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:51 IST Mon Jul 20 2020 | Duration: 0h:58m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 20296592 | Bytes Rx: 1277766 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15522 | Audit Session ID: 0a95072a03ca20005f151e37 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15522 | Audit Session ID: 0a95072a03ca20005f151e37 | Security Group Tag: none | EasyVPN: 0 ||
Username: nkottako | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.115 | Public IP: 157.44.72.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:57 IST Mon Jul 20 2020 | Duration: 0h:58m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 243175027 | Bytes Rx: 42041490 | IP Addr: 10.149.233.115 | Public IP: 157.44.72.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:57 IST Mon Jul 20 2020 | Duration: 0h:58m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 243175027 | Bytes Rx: 42041490 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15524 | Audit Session ID: 0a95072a03ca40005f151e3d | Security Group Tag: none | EasyVPN: 0 |Session ID: 15524 | Audit Session ID: 0a95072a03ca40005f151e3d | Security Group Tag: none | EasyVPN: 0 ||
